setting,system,method,method_label,seed,noise,sparse_factor,fold,lam,cv_mse,solver_primal_objective,solver_dual_objective,solver_primal_dual_gap,solver_relative_primal_dual_gap,solver_max_relative_gap,solver_kkt_stationarity_max,solver_kkt_complementarity_gap,solver_kkt_subgradient_prox_max,solver_masked_dual_stationarity_max,solver_dual_box_violation,solver_dual_scale_min,solver_converged,solver_iterations,solver_rho,solver_tolerance,solver_method,solver_elapsed_seconds,solver_n_observed,solver_n_times,solver_n_channels,solver_objective
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,1,0.0001,0.00024629684952107275,"[0.0003345184057203225, 0.0009438529598684893]","[0.0003344093265971839, 0.0009432920667478426]","[1.090791231385781e-07, 5.608931206467016e-07]","[1.090791231385781e-07, 5.608931206467016e-07]",5.608931206467016e-07,9.436167938795285e-08,"[1.0907878303454809e-07, 5.608928774988604e-07]",3.3240619121688297e-06,2.710505431213761e-20,0.0,0.9996854925294741,True,50,0.02,1e-05,banded ADMM with dual certificate,0.0027655010003400093,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,1,0.001,0.00023508486155928904,"[0.0030799919735128244, 0.009209278785394627]","[0.003079446067746949, 0.00920795119675554]","[5.459057658752965e-07, 1.3275886390877456e-06]","[5.459057658752965e-07, 1.3275886390877456e-06]",1.3275886390877456e-06,5.57852908816478e-07,"[5.458970492181262e-07, 1.3275860898578212e-06]",3.903764720591951e-06,4.336808689942018e-19,0.0,0.9998140502206175,True,50,0.0502,1e-05,banded ADMM with dual certificate,0.0026971279999088438,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,1,0.01,0.00027897692187371154,"[0.022018428561180216, 0.084544623045905]","[0.022017440917890534, 0.0845428405803772]","[9.876432896828435e-07, 1.7824655278025903e-06]","[9.876432896828435e-07, 1.7824655278025903e-06]",1.7824655278025903e-06,5.770339168119365e-07,"[9.87640581123772e-07, 1.7824640896474397e-06]",5.2177687714927146e-06,3.469446951953614e-18,0.0,0.9999693661039285,True,100,0.502,1e-05,banded ADMM with dual certificate,0.004963376999967295,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,1,0.1,0.0008200222398668047,"[0.18179458968827378, 0.7545532545990632]","[0.18179440567104643, 0.754546626572643]","[1.8401722734484594e-07, 6.6280264201523664e-06]","[1.8401722734484594e-07, 6.6280264201523664e-06]",6.6280264201523664e-06,5.57884189122948e-07,"[1.8401721174621244e-07, 6.628024526666998e-06]",1.6497182011437905e-06,4.163336342344337e-17,0.0,0.9999933852583636,True,200,1.2550000000000001,1e-05,banded ADMM with dual certificate,0.009616542999992816,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,1,1.0,0.00796368697945494,"[1.5220968030800575, 5.964479381505953]","[1.5220932098840074, 5.964426772629932]","[3.593196050033498e-06, 5.2608876020876494e-05]","[2.360688257647242e-06, 8.820363464412454e-06]",8.820363464412454e-06,3.994326450262875e-06,"[3.5931949329270907e-06, 5.260876528723202e-05]",2.7822580212055747e-05,3.3306690738754696e-16,0.0,0.9999892376859796,True,725,12.55,1e-05,banded ADMM with dual certificate,0.03352686600010202,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,1,10.0,0.11869920926838964,"[10.383435870944242, 27.148267223263794]","[10.383344137550603, 27.14826722325531]","[9.173339363854893e-05, 8.483880264975596e-12]","[8.834589511478048e-06, 3.1250172230902533e-13]",8.834589511478048e-06,6.121992472074567e-06,"[9.173296898001837e-05, 8.492762049172597e-12]",0.00023337626610064888,3.552713678800501e-15,0.0,0.9999873804625111,True,2150,125.5,1e-05,banded ADMM with dual certificate,0.10152214700019613,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,1,100.0,0.37222043844405733,"[49.77818624552231, 68.87035139524757]","[49.77772062380531, 68.87035115335183]","[0.0004656217170051491, 2.4189573366584227e-07]","[9.353930950970177e-06, 3.5123348257307486e-09]",9.353930950970177e-06,1.0281440059989322e-05,"[0.00046561921483601054, 2.41895758534838e-07]",0.0023641912380014674,2.842170943040401e-14,0.0,0.9999881630106081,True,1125,1255.0,1e-05,banded ADMM with dual certificate,0.07930331700026727,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,1,1000.0,0.9949898637928452,"[82.19274888103949, 83.98892888661909]","[82.19274888103688, 83.98892888661875]","[2.6147972675971687e-12, 3.410605131648481e-13]","[3.18129920606702e-14, 4.0607794108823904e-15]",3.18129920606702e-14,1.431355034497983e-12,"[2.7022770641555826e-12, 2.8569236761831047e-13]",0.0,2.2737367544323206e-13,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0005875759998161811,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,2,0.0,0.0008149098606479909,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0006795750000492262,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,2,0.0001,0.0002118734149390503,"[0.0003582761374718336, 0.0009891507845481528]","[0.00035812720686627684, 0.0009885726607769601]","[1.4893060555675255e-07, 5.781237711927241e-07]","[1.4893060555675255e-07, 5.781237711927241e-07]",5.781237711927241e-07,1.2006709036987279e-07,"[1.4893026232729294e-07, 5.781235192538463e-07]",9.667875101815326e-06,1.3471014126235914e-13,0.0,0.9995998257586052,True,50,0.02,1e-05,banded ADMM with dual certificate,0.004990786999769625,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,2,0.001,0.00019540826273767222,"[0.00332530842941328, 0.00966002418992109]","[0.0033249642290094556, 0.009659061629201967]","[3.4420040382438996e-07, 9.625607191240948e-07]","[3.4420040382438996e-07, 9.625607191240948e-07]",9.625607191240948e-07,2.1282564870248738e-07,"[3.441998933178224e-07, 9.625595725239189e-07]",5.564631767607242e-05,5.615319407376029e-13,0.0,0.9999290587602749,True,50,0.0502,1e-05,banded ADMM with dual certificate,0.004835563000142429,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,2,0.01,0.00018667521694335108,"[0.023009669325778827, 0.08665190984397698]","[0.02300960990061567, 0.08664722734126279]","[5.9425163158322025e-08, 4.682502714195569e-06]","[5.9425163158322025e-08, 4.682502714195569e-06]",4.682502714195569e-06,1.3004140830517874e-06,"[5.942561369376431e-08, 4.682489460478001e-06]",1.8409687647102935e-06,3.9819363084614423e-13,0.0,0.9999441691394673,True,150,1.004,1e-05,banded ADMM with dual certificate,0.008493230000112817,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,2,0.1,0.00034393178726146116,"[0.18613159223305525, 0.7782776134997609]","[0.1861315883885119, 0.778269919503493]","[3.844543350339791e-09, 7.693996267876813e-06]","[3.844543350339791e-09, 7.693996267876813e-06]",7.693996267876813e-06,4.76208378785703e-07,"[3.844667195718188e-09, 7.693994573232388e-06]",3.912630159780273e-06,2.939523624512219e-13,0.0,0.9999942377322047,True,250,1.2550000000000001,1e-05,banded ADMM with dual certificate,0.012189483999918593,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,2,1.0,0.007703376753328513,"[1.5299917072938378, 6.065350113809707]","[1.5299764496528059, 6.065303821915224]","[1.5257641031940494e-05, 4.629189448301929e-05]","[9.972368450890065e-06, 7.632188350944656e-06]",9.972368450890065e-06,3.6225640180909124e-06,"[1.5257615938235602e-05, 4.629179664394911e-05]",2.6944217420776795e-05,6.200595592531499e-14,0.0,0.9999878476224568,True,700,12.55,1e-05,banded ADMM with dual certificate,0.032305724999787344,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,2,10.0,0.11981969349904284,"[10.362110497048699, 26.978682811072012]","[10.362007393649195, 26.97868281105738]","[0.00010310339950336811, 1.4633627642979263e-11]","[9.950038607746335e-06, 5.424144590548225e-13]",9.950038607746335e-06,6.671995410489906e-06,"[0.00010310284477910159, 1.4559020655724453e-11]",0.0002511310130941524,1.1812772982011666e-13,0.0,0.9999856299546992,True,1850,125.5,1e-05,banded ADMM with dual certificate,0.08837044199981392,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,2,100.0,0.3752092278580166,"[49.74460770737063, 68.78550795272353]","[49.74414094988226, 68.78546956515773]","[0.0004667574883754355, 3.838756580876179e-05]","[9.383077078850423e-06, 5.5807635868802e-07]",9.383077078850423e-06,9.49880276457371e-06,"[0.000466755417438236, 3.8387529151862054e-05]",0.0021422219570865764,3.312905505481467e-13,0.0,0.9999892567323021,True,1625,1255.0,1e-05,banded ADMM with dual certificate,0.07917640499999834,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,0,0.01,8,2,1000.0,0.9960182196824652,"[82.19532643780845, 83.99055021430891]","[82.19532643780508, 83.99055021430856]","[3.367972567502875e-12, 3.552713678800501e-13]","[4.0975231968342973e-14, 4.229896898800466e-15]",4.0975231968342973e-14,1.7297274723659939e-12,"[3.860896286553468e-12, 3.4744707369198317e-13]",0.0,1.7297274723659939e-12,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003697170000123151,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,0,0.0,0.0007250225564457946,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.000438922000284947,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,0,0.0001,0.00018550035199747613,"[0.0003604531695071527, 0.0009781216827962173]","[0.00036029723124934626, 0.0009774775227911095]","[1.5593825780646497e-07, 6.441600051078529e-07]","[1.5593825780646497e-07, 6.441600051078529e-07]",6.441600051078529e-07,1.2648329696449264e-07,"[1.5593764280075152e-07, 6.441596268232097e-07]",9.474551404320408e-06,2.710505431213761e-20,0.0,0.9995784435662257,True,50,0.02,1e-05,banded ADMM with dual certificate,0.0028654410002673103,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,0,0.001,0.0001752381122040421,"[0.0033248979532777526, 0.009594807542262844]","[0.003317486314587232, 0.009593473912797175]","[7.411638690520746e-06, 1.3336294656697556e-06]","[7.411638690520746e-06, 1.3336294656697556e-06]",7.411638690520746e-06,7.1505474791054915e-06,"[7.4100546117467775e-06, 1.333627599868839e-06]",4.775024361292068e-05,2.168404344971009e-19,0.0,0.9976165275693812,True,50,0.0502,1e-05,banded ADMM with dual certificate,0.003011422000327002,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,0,0.01,0.00025266522530148754,"[0.023065584474494298, 0.08669932860606834]","[0.023062242543940837, 0.08669746101794137]","[3.341930553461131e-06, 1.867588126966413e-06]","[3.341930553461131e-06, 1.867588126966413e-06]",3.341930553461131e-06,3.0689288608165555e-06,"[3.3418483648441077e-06, 1.8675853843824752e-06]",1.0128773630713184e-05,3.469446951953614e-18,0.0,0.9998473635691439,True,75,0.502,1e-05,banded ADMM with dual certificate,0.004014605000065785,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,0,0.1,0.0009564308302024721,"[0.18500130468600312, 0.7511797525010524]","[0.18500083347250182, 0.7511748035099023]","[4.7121350130185924e-07, 4.948991150111048e-06]","[4.7121350130185924e-07, 4.948991150111048e-06]",4.948991150111048e-06,4.398107970593479e-07,"[4.71213438268947e-07, 4.948990042441537e-06]",1.0709370874550928e-06,2.7755575615628914e-17,0.0,0.9999952356968521,True,150,1.2550000000000001,1e-05,banded ADMM with dual certificate,0.007291276999694674,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,0,1.0,0.008601050281205601,"[1.5435604167569275, 5.948530203491688]","[1.5435461329618807, 5.948513589280102]","[1.4283795046754477e-05, 1.6614211586052363e-05]","[9.25379718972401e-06, 2.792994406635121e-06]",9.25379718972401e-06,1.626422913902914e-06,"[1.4283773478007689e-05, 1.6614200068154616e-05]",2.5142980314196706e-05,2.220446049250313e-16,0.0,0.9999889421153867,True,775,12.55,1e-05,banded ADMM with dual certificate,0.036868014999981824,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,0,10.0,0.11782926048378231,"[10.415808281219604, 27.023340598795386]","[10.415728705837871, 27.02334059576291]","[7.957538173286594e-05, 3.0324756039590284e-09]","[7.63986620955242e-06, 1.1221690349024452e-10]",7.63986620955242e-06,5.011312881442187e-06,"[7.957509057199275e-05, 3.032488038456904e-09]",0.00023114981661720435,1.7763568394002505e-15,0.0,0.9999895524067085,True,1000,125.5,1e-05,banded ADMM with dual certificate,0.0483058660001916,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,0,100.0,0.3699796179996853,"[49.77733897815815, 68.83492007629481]","[49.77684968340013, 68.8349200762779]","[0.0004892947580188434, 1.6910917111090384e-11]","[9.829668842553868e-06, 2.456735199568296e-13]",9.829668842553868e-06,9.488873340623982e-06,"[0.0004892926739721304, 1.695354967523599e-11]",0.00215165816246099,2.842170943040401e-14,0.0,0.9999892188964498,True,1625,1255.0,1e-05,banded ADMM with dual certificate,0.11609282300014456,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,0,1000.0,0.994858284504632,"[82.21444292576048, 83.98461117373805]","[82.21444292575683, 83.98461117373778]","[3.652189661806915e-12, 2.7000623958883807e-13]","[4.442272588412278e-14, 3.2149489747625206e-15]",4.442272588412278e-14,1.7729151480239125e-12,"[3.65648339868371e-12, 3.2976894494006785e-13]",0.0,2.2737367544323206e-13,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0005807259999528469,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,1,0.0,0.0007679643609447856,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0006009759999869857,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,1,0.0001,0.00022414986469402706,"[0.00034942858790670215, 0.0009475567531348103]","[0.00034930317669424043, 0.000947061158731947]","[1.25411212461722e-07, 4.95594402863289e-07]","[1.25411212461722e-07, 4.95594402863289e-07]",4.95594402863289e-07,1.0399348285527717e-07,"[1.254108111932396e-07, 4.955942156794702e-07]",6.542700361489295e-06,2.710505431213761e-20,0.0,0.9996533884399613,True,50,0.02,1e-05,banded ADMM with dual certificate,0.004906269999992219,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,1,0.001,0.00023338227012299268,"[0.003237136179312397, 0.009240774174409406]","[0.0032368181851514227, 0.009238556898788403]","[3.1799416097414226e-07, 2.2172756210022543e-06]","[3.1799416097414226e-07, 2.2172756210022543e-06]",2.2172756210022543e-06,5.741553793610008e-07,"[3.1799291847064634e-07, 2.217266911316504e-06]",7.244379757370689e-05,4.336808689942018e-19,0.0,0.9998086168068708,True,50,0.0502,1e-05,banded ADMM with dual certificate,0.0050115479998567025,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,1,0.01,0.00028964662933206423,"[0.023307602634612082, 0.08428136437870429]","[0.023305829201409074, 0.08427352132233511]","[1.77343320300824e-06, 7.84305636918059e-06]","[1.77343320300824e-06, 7.84305636918059e-06]",7.84305636918059e-06,1.8548519463909563e-06,"[1.7734222615764517e-06, 7.84302695427952e-06]",8.924587719838506e-06,3.469446951953614e-18,0.0,0.9999072574028823,True,75,0.502,1e-05,banded ADMM with dual certificate,0.0070912549999775365,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,1,0.1,0.0008205194249205139,"[0.18778037392798536, 0.755181263307449]","[0.18777958974375802, 0.7551721272410981]","[7.841842273315081e-07, 9.136066350889926e-06]","[7.841842273315081e-07, 9.136066350889926e-06]",9.136066350889926e-06,6.10832325012578e-07,"[7.841841915823267e-07, 9.136064149983802e-06]",5.5842160523178475e-06,2.7755575615628914e-17,0.0,0.9999928646047338,True,150,1.2550000000000001,1e-05,banded ADMM with dual certificate,0.01323342900013813,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,1,1.0,0.008200927701571341,"[1.5361376649934042, 5.973717765686824]","[1.5361349071085102, 5.973669704661452]","[2.7578848940112977e-06, 4.806102537191492e-05]","[1.7953370696259435e-06, 8.045412799375723e-06]",8.045412799375723e-06,3.6966362177981438e-06,"[2.7578841939046583e-06, 4.8060934844329495e-05]",1.5090519826621573e-05,2.220446049250313e-16,0.0,0.9999902692062034,True,325,12.55,1e-05,banded ADMM with dual certificate,0.017852185999799985,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,1,10.0,0.11981238713526184,"[10.388257776861034, 27.186474060031237]","[10.38816123935678, 27.18647405494624]","[9.653750425364649e-05, 5.084999088467157e-09]","[9.292944623368476e-06, 1.8704150737748571e-10]",9.292944623368476e-06,6.571557303658437e-06,"[9.653701422784877e-05, 5.085036391960784e-09]",0.00029497963537927774,3.552713678800501e-15,0.0,0.999986502947593,True,1150,125.5,1e-05,banded ADMM with dual certificate,0.05316118799964897,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,1,100.0,0.37233177377361687,"[49.73722386459593, 68.85170618331003]","[49.73674837836565, 68.85170597760478]","[0.0004754862302860374, 2.0570524839058635e-07]","[9.559967230589625e-06, 2.987656512721979e-09]",9.559967230589625e-06,1.0467652330370392e-05,"[0.00047548363248495207, 2.0570528747043682e-07]",0.002410561419466717,2.842170943040401e-14,0.0,0.9999879309247232,True,1100,1255.0,1e-05,banded ADMM with dual certificate,0.05124740200017186,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,1,1000.0,0.9944128837165392,"[82.2088116032716, 83.98743390963644]","[82.20881160326853, 83.98743390963595]","[3.069544618483633e-12, 4.831690603168681e-13]","[3.7338389384544714e-14, 5.752873231449341e-15]",3.7338389384544714e-14,1.5592527269348011e-12,"[3.1774278718640183e-12, 4.2186293917189965e-13]",0.0,2.2737367544323206e-13,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00036854599966318347,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,2,0.0,0.0008381338793184493,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.00040757500028121285,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,2,0.0001,0.00021004243589704735,"[0.0003671940419771482, 0.000952088286361993]","[0.00036703539668885303, 0.0009515364792583733]","[1.5864528829517702e-07, 5.518071036196169e-07]","[1.5864528829517702e-07, 5.518071036196169e-07]",5.518071036196169e-07,1.2459242928976235e-07,"[1.586450944135909e-07, 5.518068565747193e-07]",9.508839170058181e-06,3.510067670547956e-13,0.0,0.9995847419963951,True,50,0.02,1e-05,banded ADMM with dual certificate,0.0026606530000208295,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,2,0.001,0.0002140413789056014,"[0.00338525019847984, 0.009319378540405527]","[0.00338476586977451, 0.00931690709497575]","[4.843287053301303e-07, 2.471445429776814e-06]","[4.843287053301303e-07, 2.471445429776814e-06]",2.471445429776814e-06,6.672021815559877e-07,"[4.843254210839913e-07, 2.4714354606592687e-06]",7.964857499287437e-05,6.70020896403889e-13,0.0,0.999777627557051,True,50,0.0502,1e-05,banded ADMM with dual certificate,0.0027296870002828655,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,2,0.01,0.00021954166571850185,"[0.023428210736037354, 0.08557573759735497]","[0.023421609851777544, 0.08557052117135902]","[6.600884259810175e-06, 5.216425995949181e-06]","[6.600884259810175e-06, 5.216425995949181e-06]",6.600884259810175e-06,5.496107925252736e-06,"[6.600681177391238e-06, 5.216416567616067e-06]",1.5102218796636535e-05,7.150590883298058e-13,0.0,0.9997597613666964,True,75,0.502,1e-05,banded ADMM with dual certificate,0.003862516000026517,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,2,0.1,0.00039447975984841513,"[0.18775846367353846, 0.7778165412501106]","[0.1877548813060581, 0.7778087828725385]","[3.5823674803536765e-06, 7.758377572053554e-06]","[3.5823674803536765e-06, 7.758377572053554e-06]",7.758377572053554e-06,8.700201874906055e-07,"[3.5823623288355755e-06, 7.758373608779401e-06]",3.923755303517074e-06,3.1163266411837753e-13,0.0,0.9999796231548285,True,125,1.2550000000000001,1e-05,banded ADMM with dual certificate,0.006205980000231648,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,2,1.0,0.007953061272086188,"[1.5320618557566512, 6.085762455381921]","[1.5320514700972838, 6.08575061687728]","[1.0385659367395661e-05, 1.1838504641481506e-05]","[6.778877320371909e-06, 1.945278792637095e-06]",6.778877320371909e-06,1.2567698268739491e-06,"[1.0385646096899848e-05, 1.1838498122251906e-05]",2.2675971464547473e-05,7.244205235679146e-14,0.0,0.9999912921057342,True,825,12.55,1e-05,banded ADMM with dual certificate,0.03822703500009084,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,2,10.0,0.1210750402967765,"[10.33888100365468, 27.020084051253814]","[10.33877788133529, 27.020084051237433]","[0.00010312231939124672, 1.638156277294911e-11]","[9.974224420882116e-06, 6.062735682788876e-13]",9.974224420882116e-06,6.791586744991918e-06,"[0.00010312174865312329, 1.6209256159527285e-11]",0.00024558228306226226,2.2581936320875684e-13,0.0,0.999985380422656,True,1775,125.5,1e-05,banded ADMM with dual certificate,0.08193609799991464,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,2,100.0,0.37565952308935596,"[49.69425595886277, 68.73562783318464]","[49.69379589659601, 68.73562783315204]","[0.0004600622667609855, 3.2599700716673397e-11]","[9.257856021465097e-06, 4.742766123529128e-13]",9.257856021465097e-06,9.514600746385327e-06,"[0.0004600601733386611, 3.2667202276570606e-11]",0.002156543020490176,2.212674488077937e-13,0.0,0.9999891853586031,True,1775,1255.0,1e-05,banded ADMM with dual certificate,0.08223318499995003,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,1,0.01,8,2,1000.0,0.9955440695581511,"[82.1855239421399, 83.98922278446494]","[82.18552394213664, 83.98922278446463]","[3.254285729781259e-12, 3.126388037344441e-13]","[3.9596824035244154e-14, 3.722368101163942e-15]",3.9596824035244154e-14,2.183808689437683e-13,"[3.264045920089787e-12, 3.2000845613217213e-13]",0.0,1.1368683772161603e-13,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00035842099987348774,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,2,0.01,8,0,0.0,0.0008034131360823226,"[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]",0.0,0.0,"[0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.00046114599990687566,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,2,0.01,8,0,0.0001,0.00018141999637924752,"[0.0003351488341785411, 0.00095518697691282]","[0.00033497485800634385, 0.0009544168778488339]","[1.7397617219723407e-07, 7.700990639860532e-07]","[1.7397617219723407e-07, 7.700990639860532e-07]",7.700990639860532e-07,1.5993250377814355e-07,"[1.7397521864765753e-07, 7.700982603944849e-07]",7.037147924049414e-06,1.3552527156068805e-20,0.0,0.9994669303319926,True,50,0.02,1e-05,banded ADMM with dual certificate,0.0028424370002539945,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
ODE,vanderpol_mu2,tv_diff,TV,2,0.01,8,0,0.001,0.00018113198255063982,"[0.00308888025953451, 0.009328882177836683]","[0.0030886181246942406, 0.009327331009172544]","[2.6213484026959763e-07, 1.5511686641388883e-06]","[2.6213484026959763e-07, 1.5511686641388883e-06]",1.5511686641388883e-06,3.6920920398319373e-07,"[2.6213375858797835e-07, 1.5511653907382406e-06]",4.553768863271854e-05,3.2526065174565133e-19,0.0,0.9998769308497116,True,50,0.0502,1e-05,banded ADMM with dual certificate,0.00276900700009719,168,251,2,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
