system,method,method_label,sparse_factor,noise,seed,observation_sha256,n_observed,obs_dt,observed_t_end,pod_rank,upsample,practical_score,support_f1,coef_error,threshold,exact_support,weak_truth_residual,weak_fit_residual,weak_rows,library_columns,state_error,n_state_samples,status,wall_seconds,tv_lambda,tv_cv_mse,tv_grid_edge,tv_grid_lower,tv_grid_upper,tv_cv_folds,tv_cv_spatial_points,tv_final_primal_objective,tv_final_dual_objective,tv_final_primal_dual_gap,tv_final_relative_primal_dual_gap,tv_final_max_relative_gap,tv_final_kkt_stationarity_max,tv_final_kkt_complementarity_gap,tv_final_kkt_subgradient_prox_max,tv_final_masked_dual_stationarity_max,tv_final_dual_box_violation,tv_final_dual_scale_min,tv_final_converged,tv_final_iterations,tv_final_rho,tv_final_tolerance,tv_final_method,tv_final_elapsed_seconds,tv_final_n_observed,tv_final_n_times,tv_final_n_channels,tv_final_objective
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.05,0,7d637b917a61369addd76066a9562699b7b3a2a0db824aec09404e755961465a,63,0.32,19.84,0,5,0.5399711659469869,0.8,0.4815605914752531,0.1,0,0.15806574681023755,0.12197175255969032,55,10,0.07520935445690277,311,ok,0.09115436900174245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.05,0,7d637b917a61369addd76066a9562699b7b3a2a0db824aec09404e755961465a,63,0.32,19.84,0,1,0.6503798294818971,0.8571428571428571,0.317911193257132,1.0,0,0.16490123762507017,0.6779835598180016,55,10,0.05127425886787341,63,ok,0.087373538997781,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.05,0,7d637b917a61369addd76066a9562699b7b3a2a0db824aec09404e755961465a,63,0.32,19.84,0,1,0.6503774882742477,0.8571428571428571,0.31791593743081975,1.0,0,0.16493894292059177,0.6779796510491068,55,10,0.05117861380688607,63,ok,0.24223951200110605,0.0001,0.08055103826803706,0.0,0.0,0.0,3.0,2.0,"[0.001037329842915575, 0.003020000400548927]","[0.0010365181043983504, 0.003016150893924807]","[8.117385172246722e-07, 3.8495066241200394e-06]","[8.117385172246722e-07, 3.8495066241200394e-06]",3.8495066241200394e-06,3.615339044662027e-07,"[8.11737948901289e-07, 3.849505497095784e-06]",2.0569250495984536e-07,0.0,0.0,0.9990962738060367,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.006404890998965129,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.05,1,4ff37720f0c439e38ff8fc8f590a919eae821935b2c20271f3a59e7262c203d1,63,0.32,19.84,0,5,0.991119326066043,1.0,0.008960246965626415,0.3,1,0.09714574672140366,0.0951288438826083,55,10,0.053415479705182005,311,ok,0.04877270300130476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.05,1,4ff37720f0c439e38ff8fc8f590a919eae821935b2c20271f3a59e7262c203d1,63,0.32,19.84,0,5,0.3673416732993447,0.6666666666666666,0.8148408283734354,0.1,0,0.1312701374321959,0.07914204831040487,55,10,0.08005405769173414,311,ok,0.09224902700225357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.05,1,4ff37720f0c439e38ff8fc8f590a919eae821935b2c20271f3a59e7262c203d1,63,0.32,19.84,0,1,0.9768319914903303,1.0,0.023717495650734024,0.3,1,0.10880414827228059,0.10709458478878382,55,10,0.05428401959916304,63,ok,0.09414211900002556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.05,1,4ff37720f0c439e38ff8fc8f590a919eae821935b2c20271f3a59e7262c203d1,63,0.32,19.84,0,1,0.9768006424509255,1.0,0.023750350420393036,0.3,1,0.10878666683996364,0.1070588408584227,55,10,0.054199194816209675,63,ok,0.22798755099938717,0.0001,0.08447907634162471,0.0,0.0,0.0,3.0,2.0,"[0.0010633989830669058, 0.0030160748669093374]","[0.001062796507686952, 0.003012618995622411]","[6.024753799538721e-07, 3.455871286926586e-06]","[6.024753799538721e-07, 3.455871286926586e-06]",3.455871286926586e-06,3.073836047122946e-07,"[6.024750869525718e-07, 3.4558703895437234e-06]",1.9274608000739984e-07,0.0,0.0,0.9992316186470207,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.0033794970004237257,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.05,2,8cfb8a4879603e91a0aedda6f394bcf54f24f044a74800260d93e71e9f443c6d,63,0.32,19.84,0,5,0.969093585624192,1.0,0.03189208435003864,0.1,1,0.09139892749498148,0.08799737929364111,55,10,0.05949186386398617,311,ok,0.04117306799889775,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.05,2,8cfb8a4879603e91a0aedda6f394bcf54f24f044a74800260d93e71e9f443c6d,63,0.32,19.84,0,5,0.9116524929150734,1.0,0.09690919267102435,0.3,1,0.14325583848792564,0.12755033780257968,55,10,0.06859183456609884,311,ok,0.08815676900121616,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.05,2,8cfb8a4879603e91a0aedda6f394bcf54f24f044a74800260d93e71e9f443c6d,63,0.32,19.84,0,1,0.987415001396531,1.0,0.012745399437591672,0.1,1,0.13747611673520418,0.13659912536464028,55,10,0.049145309325732967,63,ok,0.08713972300029127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.05,2,8cfb8a4879603e91a0aedda6f394bcf54f24f044a74800260d93e71e9f443c6d,63,0.32,19.84,0,1,0.9873336714733457,1.0,0.012828822608422755,0.1,1,0.1374679352280894,0.1365774383634894,55,10,0.04904131111731185,63,ok,0.20997095700295176,0.0001,0.09461422884125306,0.0,0.0,0.0,3.0,2.0,"[0.0010216764119256507, 0.0030630636396550286]","[0.001021072975501041, 0.0030585532564658784]","[6.034364246096206e-07, 4.5103831891502195e-06]","[6.034364246096206e-07, 4.5103831891502195e-06]",4.5103831891502195e-06,4.4028248309679885e-07,"[6.034361603823955e-07, 4.5103813701547445e-06]",2.2612772677805507e-07,0.0,0.0,0.9988994234727409,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.005826995002280455,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.05,3,524391f580a2ec568656edc84b075660545ccf02ce0420c86593013eaec7e543,63,0.32,19.84,0,5,0.9699234603853062,1.0,0.03100918870726743,0.1,1,0.09637947659287212,0.07779525525254395,55,10,0.05482930190024969,311,ok,0.050909128000057535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.05,3,524391f580a2ec568656edc84b075660545ccf02ce0420c86593013eaec7e543,63,0.32,19.84,0,5,0.8789567061838097,1.0,0.13771246406632165,0.3,1,0.1575428608458656,0.11527096729517536,55,10,0.0699632112945804,311,ok,0.021334258999559097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.05,3,524391f580a2ec568656edc84b075660545ccf02ce0420c86593013eaec7e543,63,0.32,19.84,0,1,0.9355025053114235,1.0,0.06894422443807949,0.3,1,0.15517218557397264,0.1359943440676373,55,10,0.04552222306629348,63,ok,0.021241800001007505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.05,3,524391f580a2ec568656edc84b075660545ccf02ce0420c86593013eaec7e543,63,0.32,19.84,0,1,0.9354835853299005,1.0,0.06896584363620616,0.3,1,0.15505514430576525,0.1359679440193317,55,10,0.04541015695188248,63,ok,0.25592900800256757,0.0001,0.0946793630514755,0.0,0.0,0.0,3.0,2.0,"[0.0010319042397862529, 0.003079029552075199]","[0.0010312480851761485, 0.003075586328641907]","[6.561546101043706e-07, 3.4432234332919427e-06]","[6.561546101043706e-07, 3.4432234332919427e-06]",3.4432234332919427e-06,3.095159454661331e-07,"[6.561543014866559e-07, 3.4432225593681795e-06]",1.9151257015137437e-07,0.0,0.0,0.9992263032038713,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.006189548999827821,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.05,4,60fe346602b14383d529fa6bad78230db4a6ef5ef1016af89c22bc5ab16c0eac,63,0.32,19.84,0,5,0.9838951997071173,1.0,0.0163684102714159,0.3,1,0.08676303288114649,0.07441831902494114,55,10,0.06349147540076726,311,ok,0.05638096500115353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.05,4,60fe346602b14383d529fa6bad78230db4a6ef5ef1016af89c22bc5ab16c0eac,63,0.32,19.84,0,5,0.8944990683962566,1.0,0.11794414922409643,0.3,1,0.1255133690202703,0.09542585610700227,55,10,0.07187116761919221,311,ok,0.01856723300079466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.05,4,60fe346602b14383d529fa6bad78230db4a6ef5ef1016af89c22bc5ab16c0eac,63,0.32,19.84,0,1,0.9517349595131154,1.0,0.050712690549452766,0.3,1,0.13555354529710645,0.1227796923480715,55,10,0.05141811613355578,63,ok,0.010631462999299401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.05,4,60fe346602b14383d529fa6bad78230db4a6ef5ef1016af89c22bc5ab16c0eac,63,0.32,19.84,0,1,0.9517207411437062,1.0,0.05072838782338122,0.3,1,0.13545882966837178,0.12278712112960005,55,10,0.051292140284417524,63,ok,0.2551775890024146,0.0001,0.10150345760669083,0.0,0.0,0.0,3.0,2.0,"[0.0010569062766510613, 0.003067681912546405]","[0.0010561804326309793, 0.0030640040669331617]","[7.258440200819376e-07, 3.6778456132431636e-06]","[7.258440200819376e-07, 3.6778456132431636e-06]",3.6778456132431636e-06,3.4471460509487425e-07,"[7.258433747860549e-07, 3.677844380704353e-06]",2.0986436283556285e-07,0.0,0.0,0.9991383041739884,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.006349431001581252,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.1,0,29804e52c314f9e1c1d218b8e54db74568ccfee32e67e3abba4c0558f6e44374,63,0.32,19.84,0,5,0.5548608459518507,0.8571428571428571,0.5447888662470833,0.3,0,0.23195993951378618,0.6834916473541465,55,10,0.11210501972816159,311,ok,0.0508347489994776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.1,0,29804e52c314f9e1c1d218b8e54db74568ccfee32e67e3abba4c0558f6e44374,63,0.32,19.84,0,5,0.7846226873012596,1.0,0.2744979417298513,0.3,1,0.3086057761108073,0.23089759162901266,55,10,0.11036637867221302,311,ok,0.020664449999458157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.1,0,29804e52c314f9e1c1d218b8e54db74568ccfee32e67e3abba4c0558f6e44374,63,0.32,19.84,0,1,0.7928697021442518,1.0,0.2612412825153756,0.3,1,0.32530904220814205,0.26659560716525116,55,10,0.10401257058845763,63,ok,0.020674716000939952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.1,0,29804e52c314f9e1c1d218b8e54db74568ccfee32e67e3abba4c0558f6e44374,63,0.32,19.84,0,1,0.7929332410724061,1.0,0.2611402173624927,0.3,1,0.3251601245699098,0.26647777140253215,55,10,0.10390209032339803,63,ok,0.279051649999019,0.0001,0.1034607553985905,0.0,0.0,0.0,3.0,2.0,"[0.0013227570839363719, 0.003147288418810287]","[0.0013218415616660722, 0.003144022958005484]","[9.155222702996943e-07, 3.265460804802861e-06]","[9.155222702996943e-07, 3.265460804802861e-06]",3.265460804802861e-06,2.950685584720875e-07,"[9.155216226977136e-07, 3.265459858156454e-06]",2.574040556257984e-07,0.0,0.0,0.9992623937423567,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.006925371999386698,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.1,1,8b556662938bdfcba57f0ea20246fb8d2ad8e2d3b5e09aff3aa84329b3b20a4a,63,0.32,19.84,0,5,0.5897291892241235,0.8571428571428571,0.45345163984600473,0.3,0,0.13729859807334263,0.6745346999333012,55,10,0.09335999242499368,311,ok,0.05412442599845235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.1,1,8b556662938bdfcba57f0ea20246fb8d2ad8e2d3b5e09aff3aa84329b3b20a4a,63,0.32,19.84,0,5,0.8856318375442659,1.0,0.12913736567201695,0.1,1,0.20290950397259339,0.18166919475065338,55,10,0.09751006341847027,311,ok,0.022708724998665275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.1,1,8b556662938bdfcba57f0ea20246fb8d2ad8e2d3b5e09aff3aa84329b3b20a4a,63,0.32,19.84,0,1,0.9260608274332562,1.0,0.07984267380327431,0.3,1,0.21879336392976179,0.20712615575233317,55,10,0.09160653623793764,63,ok,0.021247978002065793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.1,1,8b556662938bdfcba57f0ea20246fb8d2ad8e2d3b5e09aff3aa84329b3b20a4a,63,0.32,19.84,0,1,0.9260977264456725,1.0,0.07979964904779734,0.3,1,0.21864908993365526,0.20701980821206886,55,10,0.09147874943055061,63,ok,0.2596319320000475,0.0001,0.1003436332774041,0.0,0.0,0.0,3.0,2.0,"[0.0013485822777712126, 0.0033815523774751426]","[0.0013477016922637426, 0.003377428128664531]","[8.805855074699599e-07, 4.124248810611752e-06]","[8.805855074699599e-07, 4.124248810611752e-06]",4.124248810611752e-06,3.521767170786461e-07,"[8.805849634810608e-07, 4.124247276204168e-06]",2.0758617173387978e-07,0.0,0.0,0.9991196720266778,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.0062596770003438,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.1,2,96c7bd1cf5fc5db998ede4d66719d6a2f07b86e7ae98be65a8579f96a70e45ab,63,0.32,19.84,0,5,0.964947238244394,1.0,0.03632609158960896,0.3,1,0.17829806497629,0.1723013233011263,55,10,0.11170784365804684,311,ok,0.05194744899927173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.1,2,96c7bd1cf5fc5db998ede4d66719d6a2f07b86e7ae98be65a8579f96a70e45ab,63,0.32,19.84,0,5,0.8834190905530986,1.0,0.13196557635392664,0.3,1,0.21128367737854475,0.19001390047769964,55,10,0.09477096583424235,311,ok,0.09446979700078373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.1,2,96c7bd1cf5fc5db998ede4d66719d6a2f07b86e7ae98be65a8579f96a70e45ab,63,0.32,19.84,0,1,0.9117803463873304,1.0,0.09675537969447888,0.3,1,0.24108142807573413,0.2270915210411584,55,10,0.09543858817244028,63,ok,0.09265057800075738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.1,2,96c7bd1cf5fc5db998ede4d66719d6a2f07b86e7ae98be65a8579f96a70e45ab,63,0.32,19.84,0,1,0.9118132237731181,1.0,0.09671583382171349,0.3,1,0.24103174872460748,0.22703746498664581,55,10,0.09527966585027792,63,ok,0.29476920800152584,0.0001,0.1226392162255581,0.0,0.0,0.0,3.0,2.0,"[0.0015444080039961705, 0.0034901647935351742]","[0.0015433954585669922, 0.003485629551737252]","[1.0125454291782729e-06, 4.535241797922352e-06]","[1.0125454291782729e-06, 4.535241797922352e-06]",4.535241797922352e-06,3.9060669436316543e-07,"[1.0125446761617002e-06, 4.5352397197336025e-06]",2.2503479448931672e-07,0.0,0.0,0.999023621332776,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.007540858998254407,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.1,3,86cc979815890a6e067058698d885e13b8e44818ffd20e3a1111800f1ec79e0b,63,0.32,19.84,0,5,0.6203991146028103,0.8571428571428571,0.3815990980122756,0.3,0,0.23124914676165934,0.6425769025948797,55,10,0.09732197402224642,311,ok,0.05229521699948236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.1,3,86cc979815890a6e067058698d885e13b8e44818ffd20e3a1111800f1ec79e0b,63,0.32,19.84,0,5,0.43477769401545596,0.6666666666666666,0.5333506659680827,1.0,0,0.2313442540941694,0.9174368710546056,55,10,0.10072185509895058,311,ok,0.02241881900044973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.1,3,86cc979815890a6e067058698d885e13b8e44818ffd20e3a1111800f1ec79e0b,63,0.32,19.84,0,1,0.9037833222466695,1.0,0.10645989518167963,0.3,1,0.28733508658291385,0.22265311732880946,55,10,0.0980859150015081,63,ok,0.023967135002749274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.1,3,86cc979815890a6e067058698d885e13b8e44818ffd20e3a1111800f1ec79e0b,63,0.32,19.84,0,1,0.9038286793465434,1.0,0.1064043693800326,0.3,1,0.28713605363667843,0.22263164476314104,55,10,0.09796612049274113,63,ok,0.31145592899702024,0.0001,0.10311941233030782,0.0,0.0,0.0,3.0,2.0,"[0.0014081513724553978, 0.0033066384732607246]","[0.001407164519478042, 0.003302210248351993]","[9.868529773557604e-07, 4.428224908731727e-06]","[9.868529773557604e-07, 4.428224908731727e-06]",4.428224908731727e-06,4.068645926050252e-07,"[9.868523117002957e-07, 4.4282229434830164e-06]",2.2072021490933912e-07,0.0,0.0,0.9989829560640816,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.007087530997523572,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.1,4,127caf6578eeb1707d23a7627899c052f504e7912b2aef9b8719682c94f3dac7,63,0.32,19.84,0,5,0.49517131568346584,0.75,0.5146273143160645,0.3,0,0.1629750048855054,0.2884863996565785,55,10,0.09767576481978756,311,ok,0.0540289840027981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.1,4,127caf6578eeb1707d23a7627899c052f504e7912b2aef9b8719682c94f3dac7,63,0.32,19.84,0,5,0.8997010459007697,1.0,0.11148031288416724,0.3,1,0.22909382006499274,0.19806428387816477,55,10,0.09882448954666803,311,ok,0.021846965999429813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.1,4,127caf6578eeb1707d23a7627899c052f504e7912b2aef9b8719682c94f3dac7,63,0.32,19.84,0,1,0.9522186590884231,1.0,0.0501789588510258,0.3,1,0.23127291341635334,0.21476860885982138,55,10,0.09714285897664884,63,ok,0.020575274000293575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.1,4,127caf6578eeb1707d23a7627899c052f504e7912b2aef9b8719682c94f3dac7,63,0.32,19.84,0,1,0.9521734690600682,1.0,0.050228800207113,0.3,1,0.23128705172957661,0.21469672445350393,55,10,0.09701628349808558,63,ok,0.27913503799936734,0.0001,0.09518955852205312,0.0,0.0,0.0,3.0,2.0,"[0.0013273474617262423, 0.003196005872152431]","[0.0013263725428635511, 0.0031917035558945866]","[9.749188626911702e-07, 4.30231625784443e-06]","[9.749188626911702e-07, 4.30231625784443e-06]",4.30231625784443e-06,4.037249849552643e-07,"[9.74918090139226e-07, 4.302314363424913e-06]",2.2993930367452798e-07,0.0,0.0,0.9989907761389223,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.007001570000284119,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.2,0,ca31caf28eea4daf8edf751a8dc4d169624e9ca82f60bb2f8fa9350d427b4306,63,0.32,19.84,0,5,0.272526463788398,0.5,0.8346842102946112,0.1,0,0.265075304265802,0.16403697984169482,55,10,0.19070735278701076,311,ok,0.05574546299976646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.2,0,ca31caf28eea4daf8edf751a8dc4d169624e9ca82f60bb2f8fa9350d427b4306,63,0.32,19.84,0,5,0.44410386165672483,0.8,0.8013804181202306,0.1,0,0.3570606224495473,0.21009125541606044,55,10,0.1646269206586273,311,ok,0.021690698999009328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.2,0,ca31caf28eea4daf8edf751a8dc4d169624e9ca82f60bb2f8fa9350d427b4306,63,0.32,19.84,0,1,0.4361195695824753,0.8,0.8343593266541338,0.1,0,0.38491106371905537,0.19027600499105973,55,10,0.19762114987916982,63,ok,0.021684766001271782,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.2,0,ca31caf28eea4daf8edf751a8dc4d169624e9ca82f60bb2f8fa9350d427b4306,63,0.32,19.84,0,1,0.43606227722306234,0.8,0.8346003352882776,0.1,0,0.3847040764700401,0.19025999704666413,55,10,0.19745698588440383,63,ok,0.29602016499848105,0.0001,0.19411417823314336,0.0,0.0,0.0,3.0,2.0,"[0.00244571146442778, 0.004148055448231926]","[0.002443950659663116, 0.004142037665777987]","[1.760804764663719e-06, 6.017782453938969e-06]","[1.760804764663719e-06, 6.017782453938969e-06]",6.017782453938969e-06,4.763217969851771e-07,"[1.7608038417192724e-06, 6.0177795337340925e-06]",2.3254792025447673e-07,0.0,0.0,0.9988093648837905,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.006390094000380486,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.2,1,b258d9efc208f43d952cc6871466dfb918fd75c2b17890e45d1de9b0e265eddb,63,0.32,19.84,0,5,0.20525765974125726,0.4,0.9487701482333478,1.0,0,0.6828554863183821,0.7440927921408532,55,10,0.20653860131067484,311,ok,0.052993826000601985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.2,1,b258d9efc208f43d952cc6871466dfb918fd75c2b17890e45d1de9b0e265eddb,63,0.32,19.84,0,5,0.7597902310325108,1.0,0.31615274737220317,0.3,1,0.5929463078167934,0.309360143257691,55,10,0.1761864221386608,311,ok,0.027751495003030868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.2,1,b258d9efc208f43d952cc6871466dfb918fd75c2b17890e45d1de9b0e265eddb,63,0.32,19.84,0,1,0.5925361803760352,0.8571428571428571,0.4465662781956998,0.3,0,0.736337067809896,0.6165862756057806,55,10,0.1987369315280837,63,ok,0.025992266997491242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.2,1,b258d9efc208f43d952cc6871466dfb918fd75c2b17890e45d1de9b0e265eddb,63,0.32,19.84,0,1,0.5925400825896269,0.8571428571428571,0.4465567517336798,0.3,0,0.7359639804601832,0.6165822527640588,55,10,0.19859433579554986,63,ok,0.22988175299906288,0.0001,0.11966128595132478,0.0,0.0,0.0,3.0,2.0,"[0.0026059049853008084, 0.00394943165716537]","[0.0026043443286261985, 0.0039436918409732164]","[1.560656674609931e-06, 5.739816192153191e-06]","[1.560656674609931e-06, 5.739816192153191e-06]",5.739816192153191e-06,4.567235803492535e-07,"[1.5606560715307125e-06, 5.739813324762838e-06]",2.34794850870071e-07,0.0,0.0,0.9988583401516794,True,50.0,0.02,1e-05,banded ADMM with dual certificate,0.003320948002510704,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.2,2,00138fcb99b172f53f7a514f031612568a3291aa01421f88d3203598e3681f3b,63,0.32,19.84,0,5,0.2265295509657934,0.5454545454545454,1.4078736885719185,0.3,0,0.38843996375779555,0.2776387569445749,55,10,0.17624041382540084,311,ok,0.05625860800137161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.2,2,00138fcb99b172f53f7a514f031612568a3291aa01421f88d3203598e3681f3b,63,0.32,19.84,0,5,0.35130939853654053,0.6666666666666666,0.8976624862409568,0.3,0,0.4605581910671308,0.5378230567169553,55,10,0.16625923253364605,311,ok,0.0208156209992012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,raw_weak,Raw + weak,64,0.2,2,00138fcb99b172f53f7a514f031612568a3291aa01421f88d3203598e3681f3b,63,0.32,19.84,0,1,0.3724768944281038,0.75,1.0135477158966875,0.3,0,0.48326749240996386,0.4933098635188636,55,10,0.18539461103835736,63,ok,0.02087091499925009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,tv_weak,TV states + weak,64,0.2,2,00138fcb99b172f53f7a514f031612568a3291aa01421f88d3203598e3681f3b,63,0.32,19.84,0,1,0.3513050098823697,0.6666666666666666,0.8976861926617332,0.3,0,0.47811710357820075,0.5359850877050926,55,10,0.1712776973615964,63,ok,0.17624906999844825,0.01,0.12751014892103035,0.0,0.0,0.0,3.0,2.0,"[0.23554841149793504, 0.36633635289803407]","[0.23554839136256, 0.366336270019902]","[2.013537503398055e-08, 8.287813207941142e-08]","[2.013537503398055e-08, 8.287813207941142e-08]",8.287813207941142e-08,9.887912280626132e-09,"[2.013537478418037e-08, 8.287813108021069e-08]",5.191566303588968e-09,0.0,0.0,0.9999997528021958,True,75.0,0.252,1e-05,banded ADMM with dual certificate,0.0048536819995206315,63.0,63.0,2.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
vanderpol_mu2,edmd_weak,EDMD + weak,64,0.2,3,63f119407bb55e68713bb479aa7b88c70cc0f30e10a6dcb2bac36908a3935f20,63,0.32,19.84,0,5,0.2199122391908888,0.5,1.2736342544627028,0.3,0,0.43955173138457315,0.2725678470581456,55,10,0.19032795995634225,311,ok,0.054080254998552846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vanderpol_mu2,linear_weak,Linear q5 + weak,64,0.2,3,63f119407bb55e68713bb479aa7b88c70cc0f30e10a6dcb2bac36908a3935f20,63,0.32,19.84,0,5,0.2736417258669827,0.5714285714285714,1.0882362498559266,0.1,0,0.49641518809414564,0.31422779884997526,55,10,0.16204037197786417,311,ok,0.020558317999530118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
