system,method,sparse_factor,noise,seed,fold,lam,cv_mse,solver_primal_objective,solver_dual_objective,solver_primal_dual_gap,solver_relative_primal_dual_gap,solver_max_relative_gap,solver_kkt_stationarity_max,solver_kkt_complementarity_gap,solver_kkt_subgradient_prox_max,solver_masked_dual_stationarity_max,solver_dual_box_violation,solver_dual_scale_min,solver_converged,solver_iterations,solver_rho,solver_tolerance,solver_method,solver_elapsed_seconds,solver_n_observed,solver_n_times,solver_n_channels,solver_objective
lorenz63,tv_diff,16,0.05,2,1,0.1,0.10345628376656876,"[2.4909874662696874, 3.7234387840364906, 4.499903372951015]","[2.4909708221946656, 3.723422673528407, 4.499903370119931]","[1.6644075021776672e-05, 1.6110508083588826e-05, 2.831083811827284e-09]","[6.681717691137791e-06, 4.326782046923788e-06, 6.291432453516603e-10]",6.681717691137791e-06,1.9263735209773536e-06,"[1.664404480283821e-05, 1.611048975957985e-05, 2.831087364540963e-09]",2.0619110801534113e-06,2.7755575615628914e-17,0.0,0.9999917451524923,True,125,1.2600000000000002,1e-05,banded ADMM with dual certificate,0.005670992999966984,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,1,1.0,0.3239240821515839,"[13.440915136662746, 17.474357907751205, 27.788215779856582]","[13.440915124038193, 17.47435058898485, 27.787961444660752]","[1.2624552070406025e-08, 7.31876635384765e-06, 0.00025433519583017983]","[9.392628360527381e-10, 4.1882891448624967e-07, 9.152627784564169e-06]",9.152627784564169e-06,1.901704119622316e-05,"[1.2624549405870766e-08, 7.318759783103701e-06, 0.00025433200688951274]",3.541773658366498e-05,2.220446049250313e-16,0.0,0.999983336162841,True,225,6.3,1e-05,banded ADMM with dual certificate,0.009912869999880058,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,1,10.0,0.7977810564119211,"[31.63215355473897, 32.637481181479714, 42.44099301205997]","[31.632153554737318, 32.63748118147862, 42.44059486962883]","[1.652011860642233e-12, 1.0942358130705543e-12, 0.00039814243113767134]","[5.222571576682097e-14, 3.352696879351962e-14, 9.381081894679886e-06]",9.381081894679886e-06,3.481659405224491e-13,"[1.6555645743210334e-12, 1.105782132526656e-12, 0.0003981424311585158]",4.0600932873502416e-06,2.6645352591003757e-15,0.0,0.9999999999998097,True,1025,63.0,1e-05,banded ADMM with dual certificate,0.04411116899973422,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,1,100.0,1.065534963484574,"[42.06576915789638, 41.702051308335534, 42.49316532152536]","[42.06576892547215, 41.70188404644444, 42.492801412605345]","[2.3242423452529692e-07, 0.00016726189109306233, 0.0003639089200149215]","[5.525258165442753e-09, 4.010879221656646e-06, 8.563940042154958e-06]",8.563940042154958e-06,4.408522435994655e-10,"[2.3242422036995336e-07, 0.00016726189110481102, 0.0003639089200302852]",6.037317845652979e-08,1.4210854715202004e-14,0.0,0.9999999998034952,True,1750,1260.0,1e-05,banded ADMM with dual certificate,0.07352135600012843,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,1,1000.0,1.0683466875945156,"[42.087464689689625, 41.70188405252016, 42.4928014448642]","[42.08746468968838, 41.701884052519134, 42.49280144486409]","[1.2434497875801753e-12, 1.0231815394945443e-12, 1.0658141036401503e-13]","[2.954442128429725e-14, 2.45356190191774e-14, 2.5082227280850826e-15]",2.954442128429725e-14,1.780797731498751e-13,"[1.2716914989051476e-12, 1.0473358470011666e-12, 1.1609798401972694e-13]",5.551115123125783e-17,1.4210854715202004e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0003231569999115891,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,2,0.0,0.09511782648053961,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0003449300002102973,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,2,0.0001,0.05121769490342096,"[0.003169544936866279, 0.0041942365488694565, 0.005358507659051525]","[0.00316954244167889, 0.004194195941223546, 0.005357094075219634]","[2.495187388738135e-09, 4.0607645910781254e-08, 1.4135838318912741e-06]","[2.495187388738135e-09, 4.0607645910781254e-08, 1.4135838318912741e-06]",1.4135838318912741e-06,7.623701493757401e-08,"[2.4951873900391774e-09, 4.06076458145041e-08, 1.4135837692486747e-06]",8.346083304466845e-07,2.710505431213761e-20,0.0,0.9997458766731734,True,125,0.04,1e-05,banded ADMM with dual certificate,0.005408487999829958,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,2,0.001,0.05258149925821589,"[0.03159288411902857, 0.041850569428935475, 0.053497776213174406]","[0.03159252777238633, 0.04185003510868793, 0.05349712341740689]","[3.5634664224265533e-07, 5.34320247547182e-07, 6.527957675181439e-07]","[3.5634664224265533e-07, 5.34320247547182e-07, 6.527957675181439e-07]",6.527957675181439e-07,3.8518017666470256e-08,"[3.5634662853833987e-07, 5.343202307481199e-07, 6.527957526550332e-07]",7.153437849294342e-07,2.168404344971009e-19,0.0,0.999987160682594,True,75,0.0504,1e-05,banded ADMM with dual certificate,0.0034439440000824106,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,2,0.01,0.0568359708747703,"[0.30647271710484913, 0.40975054390904786, 0.5270545248565975]","[0.3064724577840824, 0.4097475749635602, 0.5270540816935119]","[2.5932076674894944e-07, 2.96894548768023e-06, 4.4316308567271534e-07]","[2.5932076674894944e-07, 2.96894548768023e-06, 4.4316308567271534e-07]",2.96894548768023e-06,2.1863049675524548e-07,"[2.593207598655667e-07, 2.968944996850631e-06, 4.431630797885333e-07]",6.218863332074775e-07,3.469446951953614e-18,0.0,0.9999927123195878,True,75,0.126,1e-05,banded ADMM with dual certificate,0.003376502000264736,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,2,0.1,0.10026975341401789,"[2.5008022925019002, 3.5070479234983276, 4.69857530506518]","[2.5007925492954306, 3.5070442816491085, 4.698569589122995]","[9.743206469625676e-06, 3.6418492190826157e-06, 5.715942185346989e-06]","[3.896032284854551e-06, 1.0384372550717306e-06, 1.216526673348209e-06]",3.896032284854551e-06,1.0570445583002464e-06,"[9.743196061950954e-06, 3.641848419722038e-06, 5.7159413326957065e-06]",1.1871028672283401e-06,2.7755575615628914e-17,0.0,0.9999952229862903,True,100,1.2600000000000002,1e-05,banded ADMM with dual certificate,0.004537933999927191,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,2,1.0,0.33772112850378744,"[13.43129790672581, 17.810587930672256, 27.654975039797648]","[13.431173860548421, 17.810587930608154, 27.654975039747853]","[0.00012404617738859258, 6.410161290659744e-11, 4.979483492206782e-11]","[9.235606137994725e-06, 3.599073380177739e-12, 1.8005742131536624e-12]",9.235606137994725e-06,1.5813851390711342e-05,"[0.00012404444320157637, 6.410072472817774e-11, 4.980549306310422e-11]",4.314199720356626e-05,1.1102230246251565e-16,0.0,0.9999826978607576,True,425,6.3,1e-05,banded ADMM with dual certificate,0.024667980000231182,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,2,10.0,0.8097016910053708,"[31.324001677870907, 33.52505141119808, 42.346172703725905]","[31.324001609622947, 33.52505061316818, 42.34579445629898]","[6.824796017212975e-08, 7.980298946108633e-07, 0.00037824742692293967]","[2.178775268689379e-09, 2.3803987198191272e-08, 8.932269500937895e-06]",8.932269500937895e-06,2.164016042804917e-06,"[6.824794152038294e-08, 7.980297782594903e-07, 0.0003782473777043105]",1.0172071579717112e-05,1.7763568394002505e-15,0.0,0.9999989141861793,True,300,63.0,1e-05,banded ADMM with dual certificate,0.021161916999972163,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,2,100.0,1.041674374628016,"[42.19983201139919, 41.611468677021115, 42.49985803286491]","[42.19983187832822, 41.61108516497754, 42.49982108138915]","[1.3307096935477603e-07, 0.00038351204357667257, 3.6951475756552554e-05]","[3.153353058818584e-09, 9.216498618527672e-06, 8.694493927009869e-07]",9.216498618527672e-06,2.9533975265394474e-10,"[1.330709608615699e-07, 0.0003835120435821471, 3.69514757441788e-05]",6.868751256661199e-08,1.4210854715202004e-14,0.0,0.9999999998861102,True,1800,1260.0,1e-05,banded ADMM with dual certificate,0.11690044099987063,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,2,2,1000.0,1.043722327868864,"[42.21151117146295, 41.61108520673479, 42.49982108166916]","[42.21151117146198, 41.61108520673317, 42.499821081669126]","[9.734435479913373e-13, 1.6200374375330284e-12, 3.552713678800501e-14]","[2.3061092128097816e-14, 3.893283314973059e-14, 8.359361494660132e-16]",3.893283314973059e-14,8.515410598874951e-14,"[1.00618321173897e-12, 1.6182193587933796e-12, 4.2633430794217875e-14]",5.551115123125783e-17,2.1316282072803006e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.0012563650002448412,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,0,0.0,0.06586448481578754,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0006871559999126475,84,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,0,0.0001,0.03729126146698614,"[0.0030583517647271375, 0.0042507191768671624, 0.004871841869884104]","[0.00305834978686603, 0.004250585297994935, 0.004870610389163703]","[1.97786110753273e-09, 1.3387887222784944e-07, 1.2314807204009612e-06]","[1.97786110753273e-09, 1.3387887222784944e-07, 1.2314807204009612e-06]",1.2314807204009612e-06,7.895716606053094e-08,"[1.977901230385687e-09, 1.3387892063964485e-07, 1.2314807061406668e-06]",4.1401690753506415e-07,7.516085193462474e-14,0.0,0.9997368307315917,True,125,0.04,1e-05,banded ADMM with dual certificate,0.006782989999919664,84,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,0,0.001,0.0386031567144228,"[0.03050657272252575, 0.04240414344170577, 0.048652270638200386]","[0.030505983113937735, 0.04240355328609696, 0.048651589976630834]","[5.896085880155444e-07, 5.901556088053206e-07, 6.806615695520435e-07]","[5.896085880155444e-07, 5.901556088053206e-07, 6.806615695520435e-07]",6.806615695520435e-07,5.464334385018102e-08,"[5.896085501846948e-07, 5.901555324497321e-07, 6.806615030011121e-07]",5.229272857232292e-07,9.602149804444071e-14,0.0,0.9999817856134386,True,75,0.0504,1e-05,banded ADMM with dual certificate,0.006266871000207175,84,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,0,0.01,0.042705768641995705,"[0.2979420411798136, 0.41426050704759537, 0.4805656872407075]","[0.2979391911076998, 0.4142596706968912, 0.48056534895235803]","[2.8500721138136065e-06, 8.363507041919682e-07, 3.382883494440492e-07]","[2.8500721138136065e-06, 8.363507041919682e-07, 3.382883494440492e-07]",2.8500721138136065e-06,2.9385410906315745e-07,"[2.8500713900037056e-06, 8.363506621145156e-07, 3.3828829598681054e-07]",4.0300068882004325e-07,9.454242944073599e-14,0.0,0.9999902048634004,True,75,0.126,1e-05,banded ADMM with dual certificate,0.005710782999813091,84,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,0,0.1,0.08417032471219317,"[2.4836532013213866, 3.4355174143568554, 4.3522284057022125]","[2.4836532011351253, 3.4355174104780715, 4.352203819905878]","[1.862612286629428e-10, 3.87878396068686e-09, 2.4585796334797294e-05]","[7.499486182847331e-11, 1.1290246832915519e-09, 5.649013342816618e-06]",5.649013342816618e-06,1.4178665048159012e-06,"[1.862603404845231e-10, 3.878820376002068e-09, 2.4585781872143997e-05]",1.3944574529523024e-06,5.44286837822483e-14,0.0,0.9999937323189768,True,150,1.2600000000000002,1e-05,banded ADMM with dual certificate,0.010929643999588734,84,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,0,1.0,0.2595042374091909,"[13.345250179884061, 17.109065297500187, 28.357109967595296]","[13.345250177832112, 17.109050419695908, 28.35694247861759]","[2.0519497212490023e-09, 1.4877804279223028e-05, 0.0001674889777056876]","[1.537588050872216e-10, 8.695860364386376e-07, 5.906419162498695e-06]",5.906419162498695e-06,1.1798688038577865e-05,"[2.0519310695021886e-09, 1.4877775392108106e-05, 0.00016748768807772763]",2.153401802618138e-05,3.985700658404312e-14,0.0,0.999989291584378,True,225,6.3,1e-05,banded ADMM with dual certificate,0.01591966100022546,84,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,0,10.0,0.6558895040364605,"[31.79527503237146, 32.59031087828493, 41.99026984024379]","[31.795275032369933, 32.59031087518112, 41.98987155419151]","[1.5276668818842154e-12, 3.1038140946293424e-09, 0.0003982860522810938]","[4.804697805975462e-14, 9.523732701480388e-11, 9.48519868522906e-06]",9.48519868522906e-06,5.471781245880436e-07,"[1.4859224961583095e-12, 3.1038442926956122e-09, 0.0003982860493230117]",7.383229432278426e-07,5.10702591327572e-14,0.0,0.9999997334177998,True,975,126.0,1e-05,banded ADMM with dual certificate,0.06392491300039183,84,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,0,100.0,0.8953240119258299,"[41.63169839502235, 41.03134190982734, 41.98993398908614]","[41.63169839502224, 41.03134190982716, 41.98993398908614]","[1.0658141036401503e-13, 1.7763568394002505e-13, 0.0]","[2.5601023852718516e-15, 4.329268205032306e-15, 0.0]",4.329268205032306e-15,4.796163466380676e-14,"[1.1942480634730995e-13, 1.9975112623802578e-13, 9.188576784769646e-15]",5.551115123125783e-17,4.796163466380676e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.000319551999837131,84,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,0,1000.0,0.8953240119258299,"[41.631698395023406, 41.03134190982912, 41.989933989086225]","[41.63169839502224, 41.03134190982716, 41.98993398908614]","[1.1652900866465643e-12, 1.9610979506978765e-12, 8.526512829121202e-14]","[2.79904527456382e-14, 4.779512098355458e-14, 2.0306087719350457e-15]",4.779512098355458e-14,4.796163466380676e-14,"[1.1744402563495046e-12, 1.986603042667936e-12, 9.254475031088644e-14]",5.551115123125783e-17,4.796163466380676e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00029696800038436777,84,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,1,0.0,0.0935515985093192,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0003127519998997741,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,1,0.0001,0.048256473277614245,"[0.003213700393627796, 0.004611600012430941, 0.005177783045798776]","[0.003213699561161074, 0.004611098167156477, 0.005177335225023799]","[8.324667218582993e-10, 5.018452744641119e-07, 4.478207749772714e-07]","[8.324667218582993e-10, 5.018452744641119e-07, 4.478207749772714e-07]",5.018452744641119e-07,3.250669730527761e-08,"[8.324667235930228e-10, 5.018452634286685e-07, 4.478207680184282e-07]",1.168835524478773e-06,2.710505431213761e-20,0.0,0.9998916448801897,True,125,0.04,1e-05,banded ADMM with dual certificate,0.005936102999839932,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,1,0.001,0.0500866713612698,"[0.0320344046463038, 0.0460313988816248, 0.05170136844088258]","[0.03203402191649854, 0.04603039297805716, 0.05170100270096384]","[3.82729805258053e-07, 1.0059035676426853e-06, 3.6573991873956047e-07]","[3.82729805258053e-07, 1.0059035676426853e-06, 3.6573991873956047e-07]",1.0059035676426853e-06,6.46904481415092e-08,"[3.8272978815367953e-07, 1.0059035239345926e-06, 3.6573991411131823e-07]",3.0329116740279716e-07,4.336808689942018e-19,0.0,0.999978436520882,True,75,0.0504,1e-05,banded ADMM with dual certificate,0.003601471999900241,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,1,0.01,0.05435262529508137,"[0.31014442581793655, 0.45222159621909463, 0.5100239737628228]","[0.31014418160769897, 0.45221885335975454, 0.5100231713498482]","[2.442102375876942e-07, 2.742859340099102e-06, 8.024129746209141e-07]","[2.442102375876942e-07, 2.742859340099102e-06, 8.024129746209141e-07]",2.742859340099102e-06,1.8505310256725083e-07,"[2.442102309263561e-07, 2.7428590069766834e-06, 8.024129555250781e-07]",2.0528588901697065e-07,3.469446951953614e-18,0.0,0.9999938315665161,True,75,0.126,1e-05,banded ADMM with dual certificate,0.0033576040000298235,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,1,0.1,0.10818741779699181,"[2.515224937347869, 3.7877741829269107, 4.558674207517311]","[2.5152242352735894, 3.7877699405525234, 4.5586552159469225]","[7.020742796015611e-07, 4.242374387342096e-06, 1.8991570388315893e-05]","[2.791298182427572e-07, 1.1200177683411698e-06, 4.16602931549672e-06]",4.16602931549672e-06,1.0770037972285262e-06,"[7.020742311958372e-07, 4.242373082163908e-06, 1.8991559370462596e-05]",1.0589859767845544e-06,2.7755575615628914e-17,0.0,0.9999952328895552,True,175,1.2600000000000002,1e-05,banded ADMM with dual certificate,0.007383255000149802,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,1,1.0,0.3329454686308811,"[13.570581520999045, 17.32358035352933, 28.03603055437799]","[13.570581442313753, 17.323577051547513, 28.035869658654054]","[7.868529294796645e-08, 3.3019818168611437e-06, 0.00016089572393696017]","[5.798225582758502e-09, 1.906061997275541e-07, 5.738891018287728e-06]",5.738891018287728e-06,1.1770187739346127e-05,"[7.868529294796645e-08, 3.301980351366751e-06, 0.00016089443764499833]",2.0007483653383673e-05,2.220446049250313e-16,0.0,0.9999894881602501,True,200,6.3,1e-05,banded ADMM with dual certificate,0.009075607999875501,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,1,10.0,0.8109477833285111,"[31.819521906200585, 32.29428416661404, 42.478196739892326]","[31.81952190619893, 32.29428414985296, 42.4778382193441]","[1.6555645743210334e-12, 1.6761077858973294e-08, 0.0003585205482252718]","[5.20298381352618e-14, 5.190106636982207e-10, 8.440107531414493e-06]",8.440107531414493e-06,1.5515882334504738e-06,"[1.6484591469634324e-12, 1.6761105392504305e-08, 0.00035852052529609935]",4.4563296324184876e-06,3.552713678800501e-15,0.0,0.9999992642724594,True,725,63.0,1e-05,banded ADMM with dual certificate,0.030908155999895826,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,1,100.0,1.0828343175192965,"[42.12691271315635, 41.60191498486653, 42.483796172417875]","[42.12690762347791, 41.60150023926639, 42.48359935214001]","[5.089678438707779e-06, 0.0004147456001390992, 0.00019682027786416256]","[1.208177412231364e-07, 9.969387233495636e-06, 4.632831705184244e-06]",9.969387233495636e-06,2.3645712055042623e-09,"[5.089678453806812e-06, 0.0004147456001304087, 0.0001968202778874734]",6.421363707431738e-08,2.842170943040401e-14,0.0,0.9999999989326366,True,1475,630.0,1e-05,banded ADMM with dual certificate,0.06469868000021961,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,1,1000.0,1.084606844513659,"[42.13496065083702, 41.601500275761616, 42.48359936009533]","[42.13496065083571, 41.6015002757598, 42.48359936009511]","[1.3145040611561853e-12, 1.8189894035458565e-12, 2.2026824808563106e-13]","[3.119746739647358e-14, 4.372412993494032e-14, 5.184783102265297e-15]",4.372412993494032e-14,8.537615059367454e-14,"[1.3486725863046103e-12, 1.8315899138019344e-12, 2.513935188202254e-13]",5.551115123125783e-17,1.4210854715202004e-14,0.0,1.0,True,0,0.0,1e-05,affine exact solution,0.00033641699974396033,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,2,0.0,0.09398947851501753,"[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]",0.0,0.0,"[0.0, 0.0, 0.0]",0.0,0.0,0.0,1.0,True,0,0.0,1e-05,zero-penalty interpolation,0.0006976619997658418,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,2,0.0001,0.049722337806992555,"[0.003196470609262643, 0.004147572335608571, 0.00544564404743462]","[0.003196451743575365, 0.0041475599305263984, 0.005440202173965416]","[1.8865687278005194e-08, 1.24050821724217e-08, 5.44187346920421e-06]","[1.8865687278005194e-08, 1.24050821724217e-08, 5.44187346920421e-06]",5.44187346920421e-06,2.8935976116703423e-07,"[1.8865687247647533e-08, 1.2405082165482806e-08, 5.441872650550905e-06]",1.8065552802593032e-06,2.710505431213761e-20,0.0,0.9990354674627712,True,125,0.04,1e-05,banded ADMM with dual certificate,0.010924280999915936,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,2,0.001,0.05123782249742839,"[0.03188460840775772, 0.04138311313840692, 0.05437723990160006]","[0.031884082700249027, 0.04138256235160256, 0.05437674656308674]","[5.257075086917418e-07, 5.507868043597153e-07, 4.933385133187862e-07]","[5.257075086917418e-07, 5.507868043597153e-07, 4.933385133187862e-07]",5.507868043597153e-07,4.859429672890436e-08,"[5.25707485328486e-07, 5.507867863671634e-07, 4.933385059774364e-07]",5.033889839411998e-07,4.336808689942018e-19,0.0,0.9999838019104942,True,75,0.0504,1e-05,banded ADMM with dual certificate,0.005881941000097868,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,tv_diff,16,0.05,3,2,0.01,0.0544858399704384,"[0.31086233924525697, 0.40617134301440394, 0.5364774696996114]","[0.3108607036351488, 0.4061697160856893, 0.5364771298116129]","[1.6356101081860253e-06, 1.6269287146375433e-06, 3.398879985239134e-07]","[1.6356101081860253e-06, 1.6269287146375433e-06, 3.398879985239134e-07]",1.6356101081860253e-06,1.60504514998272e-07,"[1.635609855221709e-06, 1.6269285950665235e-06, 3.39887995082222e-07]",1.0445919856882924e-06,1.734723475976807e-18,0.0,0.9999946498544193,True,75,0.126,1e-05,banded ADMM with dual certificate,0.005845657000008941,85,126,3,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
