system,method,sparse_factor,noise,seed,feature,equation,coef,true_coef
fisher_kpp,pod_edmd_rbf,32,0.1,0,u_xx,0,0.0,0.03
fisher_kpp,pod_edmd_rbf,32,0.1,0,u*u_xx,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,0,1,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,0,u,0,1.0129097162671705,1.0
fisher_kpp,tv_diff,32,0.1,0,u^2,0,-1.0256165676043985,-1.0
fisher_kpp,tv_diff,32,0.1,0,u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,0,u*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,0,u^2*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,0,u_xx,0,0.0,0.03
fisher_kpp,tv_diff,32,0.1,0,u*u_xx,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,0,1,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,0,u,0,0.9888191122184079,1.0
fisher_kpp,pod_tv_diff,32,0.1,0,u^2,0,-0.984992755390658,-1.0
fisher_kpp,pod_tv_diff,32,0.1,0,u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,0,u*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,0,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,0,u_xx,0,0.0,0.03
fisher_kpp,pod_tv_diff,32,0.1,0,u*u_xx,0,0.0,0.0
fisher_kpp,baseline,32,0.1,2,1,0,0.0,0.0
fisher_kpp,baseline,32,0.1,2,u,0,1.0267318522578488,1.0
fisher_kpp,baseline,32,0.1,2,u^2,0,-1.0614990261253268,-1.0
fisher_kpp,baseline,32,0.1,2,u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,2,u*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,2,u^2*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,2,u_xx,0,0.0,0.03
fisher_kpp,baseline,32,0.1,2,u*u_xx,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,2,1,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,2,u,0,0.8638411012453923,1.0
fisher_kpp,pod_edmd_rbf,32,0.1,2,u^2,0,-0.8066593850026074,-1.0
fisher_kpp,pod_edmd_rbf,32,0.1,2,u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,2,u*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,2,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,2,u_xx,0,0.0,0.03
fisher_kpp,pod_edmd_rbf,32,0.1,2,u*u_xx,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,2,1,0,0.1627923048202023,0.0
fisher_kpp,tv_diff,32,0.1,2,u,0,0.23216192534172952,1.0
fisher_kpp,tv_diff,32,0.1,2,u^2,0,-0.1953496680426984,-1.0
fisher_kpp,tv_diff,32,0.1,2,u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,2,u*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,2,u^2*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,2,u_xx,0,0.0,0.03
fisher_kpp,tv_diff,32,0.1,2,u*u_xx,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,2,1,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,2,u,0,1.0211904329819834,1.0
fisher_kpp,pod_tv_diff,32,0.1,2,u^2,0,-1.0490100866996073,-1.0
fisher_kpp,pod_tv_diff,32,0.1,2,u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,2,u*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,2,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,2,u_xx,0,0.0,0.03
fisher_kpp,pod_tv_diff,32,0.1,2,u*u_xx,0,0.0,0.0
fisher_kpp,baseline,32,0.1,1,1,0,0.0,0.0
fisher_kpp,baseline,32,0.1,1,u,0,1.0267234381104302,1.0
fisher_kpp,baseline,32,0.1,1,u^2,0,-1.0549769268762665,-1.0
fisher_kpp,baseline,32,0.1,1,u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,1,u*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,1,u^2*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,1,u_xx,0,0.0,0.03
fisher_kpp,baseline,32,0.1,1,u*u_xx,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,1,1,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,1,u,0,0.4856696467713325,1.0
fisher_kpp,pod_edmd_rbf,32,0.1,1,u^2,0,-0.17667526132294983,-1.0
fisher_kpp,pod_edmd_rbf,32,0.1,1,u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,1,u*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,1,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,1,u_xx,0,0.0,0.03
fisher_kpp,pod_edmd_rbf,32,0.1,1,u*u_xx,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,1,1,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,1,u,0,1.0267234381104329,1.0
fisher_kpp,tv_diff,32,0.1,1,u^2,0,-1.0549769268762712,-1.0
fisher_kpp,tv_diff,32,0.1,1,u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,1,u*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,1,u^2*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,1,u_xx,0,0.0,0.03
fisher_kpp,tv_diff,32,0.1,1,u*u_xx,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,1,1,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,1,u,0,1.023160861833406,1.0
fisher_kpp,pod_tv_diff,32,0.1,1,u^2,0,-1.0456161474981087,-1.0
fisher_kpp,pod_tv_diff,32,0.1,1,u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,1,u*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,1,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,1,u_xx,0,0.0,0.03
fisher_kpp,pod_tv_diff,32,0.1,1,u*u_xx,0,0.0,0.0
fisher_kpp,baseline,32,0.1,3,1,0,0.0,0.0
fisher_kpp,baseline,32,0.1,3,u,0,1.0208241160902858,1.0
fisher_kpp,baseline,32,0.1,3,u^2,0,-1.0506522752875738,-1.0
fisher_kpp,baseline,32,0.1,3,u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,3,u*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,3,u^2*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,3,u_xx,0,0.0,0.03
fisher_kpp,baseline,32,0.1,3,u*u_xx,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,3,1,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,3,u,0,0.9868311772916223,1.0
fisher_kpp,pod_edmd_rbf,32,0.1,3,u^2,0,-0.9929563933350037,-1.0
fisher_kpp,pod_edmd_rbf,32,0.1,3,u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,3,u*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,3,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,3,u_xx,0,0.0,0.03
fisher_kpp,pod_edmd_rbf,32,0.1,3,u*u_xx,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,3,1,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,3,u,0,1.0057610312492182,1.0
fisher_kpp,tv_diff,32,0.1,3,u^2,0,-1.0234539027751077,-1.0
fisher_kpp,tv_diff,32,0.1,3,u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,3,u*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,3,u^2*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,3,u_xx,0,0.0,0.03
fisher_kpp,tv_diff,32,0.1,3,u*u_xx,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,3,1,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,3,u,0,0.9999503921906503,1.0
fisher_kpp,pod_tv_diff,32,0.1,3,u^2,0,-1.0116526323630364,-1.0
fisher_kpp,pod_tv_diff,32,0.1,3,u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,3,u*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,3,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,3,u_xx,0,0.0,0.03
fisher_kpp,pod_tv_diff,32,0.1,3,u*u_xx,0,0.0,0.0
fisher_kpp,baseline,32,0.2,0,1,0,0.0,0.0
fisher_kpp,baseline,32,0.2,0,u,0,1.0218792096022988,1.0
fisher_kpp,baseline,32,0.2,0,u^2,0,-1.0523022622956582,-1.0
fisher_kpp,baseline,32,0.2,0,u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,0,u*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,0,u^2*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,0,u_xx,0,0.0,0.03
fisher_kpp,baseline,32,0.2,0,u*u_xx,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,0,1,0,0.10330864572631193,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,0,u,0,0.893355683286658,1.0
fisher_kpp,pod_edmd_rbf,32,0.2,0,u^2,0,-1.1313109227070652,-1.0
fisher_kpp,pod_edmd_rbf,32,0.2,0,u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,0,u*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,0,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,0,u_xx,0,0.0,0.03
fisher_kpp,pod_edmd_rbf,32,0.2,0,u*u_xx,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,0,1,0,0.1654015924250873,0.0
fisher_kpp,tv_diff,32,0.2,0,u,0,0.20027379120995933,1.0
fisher_kpp,tv_diff,32,0.2,0,u^2,0,-0.14910111732410758,-1.0
fisher_kpp,tv_diff,32,0.2,0,u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,0,u*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,0,u^2*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,0,u_xx,0,0.0,0.03
fisher_kpp,tv_diff,32,0.2,0,u*u_xx,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,0,1,0,0.16495747857435344,0.0
fisher_kpp,pod_tv_diff,32,0.2,0,u,0,0.2020426835246069,1.0
fisher_kpp,pod_tv_diff,32,0.2,0,u^2,0,-0.15067462710037582,-1.0
fisher_kpp,pod_tv_diff,32,0.2,0,u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,0,u*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,0,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,0,u_xx,0,0.0,0.03
fisher_kpp,pod_tv_diff,32,0.2,0,u*u_xx,0,0.0,0.0
fisher_kpp,baseline,32,0.1,4,1,0,0.0,0.0
fisher_kpp,baseline,32,0.1,4,u,0,1.0075269510991385,1.0
fisher_kpp,baseline,32,0.1,4,u^2,0,-1.018977810186973,-1.0
fisher_kpp,baseline,32,0.1,4,u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,4,u*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,4,u^2*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.1,4,u_xx,0,0.0,0.03
fisher_kpp,baseline,32,0.1,4,u*u_xx,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,4,1,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,4,u,0,1.0022949490361939,1.0
fisher_kpp,pod_edmd_rbf,32,0.1,4,u^2,0,-1.02648356374274,-1.0
fisher_kpp,pod_edmd_rbf,32,0.1,4,u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,4,u*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,4,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.1,4,u_xx,0,0.0,0.03
fisher_kpp,pod_edmd_rbf,32,0.1,4,u*u_xx,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,4,1,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,4,u,0,1.0112397619356175,1.0
fisher_kpp,tv_diff,32,0.1,4,u^2,0,-1.0268142584893991,-1.0
fisher_kpp,tv_diff,32,0.1,4,u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,4,u*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,4,u^2*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.1,4,u_xx,0,0.0,0.03
fisher_kpp,tv_diff,32,0.1,4,u*u_xx,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,4,1,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,4,u,0,1.0000313415698026,1.0
fisher_kpp,pod_tv_diff,32,0.1,4,u^2,0,-1.009495647606889,-1.0
fisher_kpp,pod_tv_diff,32,0.1,4,u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,4,u*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,4,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.1,4,u_xx,0,0.0,0.03
fisher_kpp,pod_tv_diff,32,0.1,4,u*u_xx,0,0.0,0.0
fisher_kpp,baseline,32,0.2,1,1,0,0.0,0.0
fisher_kpp,baseline,32,0.2,1,u,0,1.010891679904842,1.0
fisher_kpp,baseline,32,0.2,1,u^2,0,-1.0331507147076424,-1.0
fisher_kpp,baseline,32,0.2,1,u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,1,u*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,1,u^2*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,1,u_xx,0,0.0,0.03
fisher_kpp,baseline,32,0.2,1,u*u_xx,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,1,1,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,1,u,0,1.013971337245037,1.0
fisher_kpp,pod_edmd_rbf,32,0.2,1,u^2,0,-1.0225899196271206,-1.0
fisher_kpp,pod_edmd_rbf,32,0.2,1,u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,1,u*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,1,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,1,u_xx,0,0.0,0.03
fisher_kpp,pod_edmd_rbf,32,0.2,1,u*u_xx,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,1,1,0,0.15624056649066523,0.0
fisher_kpp,tv_diff,32,0.2,1,u,0,0.24094431002895103,1.0
fisher_kpp,tv_diff,32,0.2,1,u^2,0,-0.1974271431858956,-1.0
fisher_kpp,tv_diff,32,0.2,1,u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,1,u*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,1,u^2*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,1,u_xx,0,0.0,0.03
fisher_kpp,tv_diff,32,0.2,1,u*u_xx,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,1,1,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,1,u,0,0.9749312823321794,1.0
fisher_kpp,pod_tv_diff,32,0.2,1,u^2,0,-0.9736462081482055,-1.0
fisher_kpp,pod_tv_diff,32,0.2,1,u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,1,u*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,1,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,1,u_xx,0,0.0,0.03
fisher_kpp,pod_tv_diff,32,0.2,1,u*u_xx,0,0.0,0.0
fisher_kpp,baseline,32,0.2,2,1,0,0.0,0.0
fisher_kpp,baseline,32,0.2,2,u,0,1.0659844382255794,1.0
fisher_kpp,baseline,32,0.2,2,u^2,0,-1.1151360377617963,-1.0
fisher_kpp,baseline,32,0.2,2,u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,2,u*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,2,u^2*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,2,u_xx,0,0.0,0.03
fisher_kpp,baseline,32,0.2,2,u*u_xx,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,2,1,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,2,u,0,1.0717831139952902,1.0
fisher_kpp,pod_edmd_rbf,32,0.2,2,u^2,0,-1.11149768193101,-1.0
fisher_kpp,pod_edmd_rbf,32,0.2,2,u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,2,u*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,2,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,2,u_xx,0,0.0,0.03
fisher_kpp,pod_edmd_rbf,32,0.2,2,u*u_xx,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,2,1,0,0.165805443247422,0.0
fisher_kpp,tv_diff,32,0.2,2,u,0,0.21903391814371945,1.0
fisher_kpp,tv_diff,32,0.2,2,u^2,0,-0.1730817253927916,-1.0
fisher_kpp,tv_diff,32,0.2,2,u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,2,u*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,2,u^2*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,2,u_xx,0,0.0,0.03
fisher_kpp,tv_diff,32,0.2,2,u*u_xx,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,2,1,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,2,u,0,1.0105345643399564,1.0
fisher_kpp,pod_tv_diff,32,0.2,2,u^2,0,-1.0173586304041164,-1.0
fisher_kpp,pod_tv_diff,32,0.2,2,u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,2,u*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,2,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,2,u_xx,0,0.0,0.03
fisher_kpp,pod_tv_diff,32,0.2,2,u*u_xx,0,0.0,0.0
fisher_kpp,baseline,32,0.2,3,1,0,0.0,0.0
fisher_kpp,baseline,32,0.2,3,u,0,1.0892127248809607,1.0
fisher_kpp,baseline,32,0.2,3,u^2,0,-1.178243856222759,-1.0
fisher_kpp,baseline,32,0.2,3,u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,3,u*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,3,u^2*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,3,u_xx,0,0.0,0.03
fisher_kpp,baseline,32,0.2,3,u*u_xx,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,3,1,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,3,u,0,1.1345215834431517,1.0
fisher_kpp,pod_edmd_rbf,32,0.2,3,u^2,0,-1.2662581208498735,-1.0
fisher_kpp,pod_edmd_rbf,32,0.2,3,u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,3,u*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,3,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,3,u_xx,0,0.0,0.03
fisher_kpp,pod_edmd_rbf,32,0.2,3,u*u_xx,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,3,1,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,3,u,0,0.9886497759023023,1.0
fisher_kpp,tv_diff,32,0.2,3,u^2,0,-0.9882590491852318,-1.0
fisher_kpp,tv_diff,32,0.2,3,u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,3,u*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,3,u^2*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,3,u_xx,0,0.0,0.03
fisher_kpp,tv_diff,32,0.2,3,u*u_xx,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,3,1,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,3,u,0,1.026971583126874,1.0
fisher_kpp,pod_tv_diff,32,0.2,3,u^2,0,-1.0597778263709485,-1.0
fisher_kpp,pod_tv_diff,32,0.2,3,u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,3,u*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,3,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,3,u_xx,0,0.0,0.03
fisher_kpp,pod_tv_diff,32,0.2,3,u*u_xx,0,0.0,0.0
fisher_kpp,baseline,32,0.2,4,1,0,0.0,0.0
fisher_kpp,baseline,32,0.2,4,u,0,0.9974947086234114,1.0
fisher_kpp,baseline,32,0.2,4,u^2,0,-0.9976029762064799,-1.0
fisher_kpp,baseline,32,0.2,4,u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,4,u*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,4,u^2*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.2,4,u_xx,0,0.0,0.03
fisher_kpp,baseline,32,0.2,4,u*u_xx,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,4,1,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,4,u,0,0.9690572299896933,1.0
fisher_kpp,pod_edmd_rbf,32,0.2,4,u^2,0,-0.9539349691548901,-1.0
fisher_kpp,pod_edmd_rbf,32,0.2,4,u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,4,u*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,4,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.2,4,u_xx,0,0.0,0.03
fisher_kpp,pod_edmd_rbf,32,0.2,4,u*u_xx,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,4,1,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,4,u,0,0.969011975658876,1.0
fisher_kpp,tv_diff,32,0.2,4,u^2,0,-0.9538894163857325,-1.0
fisher_kpp,tv_diff,32,0.2,4,u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,4,u*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,4,u^2*u_x,0,0.0,0.0
fisher_kpp,tv_diff,32,0.2,4,u_xx,0,0.0,0.03
fisher_kpp,tv_diff,32,0.2,4,u*u_xx,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,4,1,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,4,u,0,0.9824194774621845,1.0
fisher_kpp,pod_tv_diff,32,0.2,4,u^2,0,-0.9788018770147997,-1.0
fisher_kpp,pod_tv_diff,32,0.2,4,u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,4,u*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,4,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_tv_diff,32,0.2,4,u_xx,0,0.0,0.03
fisher_kpp,pod_tv_diff,32,0.2,4,u*u_xx,0,0.0,0.0
fisher_kpp,baseline,32,0.5,0,1,0,0.0,0.0
fisher_kpp,baseline,32,0.5,0,u,0,1.0765944012065158,1.0
fisher_kpp,baseline,32,0.5,0,u^2,0,-1.1259528584413363,-1.0
fisher_kpp,baseline,32,0.5,0,u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.5,0,u*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.5,0,u^2*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.5,0,u_xx,0,0.0,0.03
fisher_kpp,baseline,32,0.5,0,u*u_xx,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.5,0,1,0,0.3145323906619828,0.0
fisher_kpp,pod_edmd_rbf,32,0.5,0,u,0,-0.29094413829568716,1.0
fisher_kpp,pod_edmd_rbf,32,0.5,0,u^2,0,0.20205152629688158,-1.0
fisher_kpp,pod_edmd_rbf,32,0.5,0,u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.5,0,u*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.5,0,u^2*u_x,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.5,0,u_xx,0,0.0,0.03
fisher_kpp,pod_edmd_rbf,32,0.5,0,u*u_xx,0,0.0,0.0
fisher_kpp,tv_diff,32,0.5,0,1,0,0.20084930317526528,0.0
fisher_kpp,tv_diff,32,0.5,0,u,0,0.059824823548691466,1.0
fisher_kpp,tv_diff,32,0.5,0,u^2,0,-0.009110107548493528,-1.0
fisher_kpp,tv_diff,32,0.5,0,u_x,0,0.01592930804120612,0.0
fisher_kpp,tv_diff,32,0.5,0,u*u_x,0,-0.029497001303089014,0.0
fisher_kpp,tv_diff,32,0.5,0,u^2*u_x,0,0.031356865480709546,0.0
fisher_kpp,tv_diff,32,0.5,0,u_xx,0,0.001413265363028823,0.03
fisher_kpp,tv_diff,32,0.5,0,u*u_xx,0,-0.003359589884565484,0.0
fisher_kpp,pod_tv_diff,32,0.5,0,1,0,0.19998387332003095,0.0
fisher_kpp,pod_tv_diff,32,0.5,0,u,0,0.06024455612425904,1.0
fisher_kpp,pod_tv_diff,32,0.5,0,u^2,0,-0.006976383927665897,-1.0
fisher_kpp,pod_tv_diff,32,0.5,0,u_x,0,0.013920823801902602,0.0
fisher_kpp,pod_tv_diff,32,0.5,0,u*u_x,0,-0.020191142147765732,0.0
fisher_kpp,pod_tv_diff,32,0.5,0,u^2*u_x,0,0.02310376407569728,0.0
fisher_kpp,pod_tv_diff,32,0.5,0,u_xx,0,0.0014578554272518666,0.03
fisher_kpp,pod_tv_diff,32,0.5,0,u*u_xx,0,-0.0034209042327145163,0.0
fisher_kpp,baseline,32,0.5,1,1,0,0.0,0.0
fisher_kpp,baseline,32,0.5,1,u,0,0.9558723865239618,1.0
fisher_kpp,baseline,32,0.5,1,u^2,0,-0.9199152762380463,-1.0
fisher_kpp,baseline,32,0.5,1,u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.5,1,u*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.5,1,u^2*u_x,0,0.0,0.0
fisher_kpp,baseline,32,0.5,1,u_xx,0,0.0,0.03
fisher_kpp,baseline,32,0.5,1,u*u_xx,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.5,1,1,0,0.0,0.0
fisher_kpp,pod_edmd_rbf,32,0.5,1,u,0,0.0,1.0
fisher_kpp,pod_edmd_rbf,32,0.5,1,u^2,0,0.5546398313620464,-1.0
