system,method,method_label,sparse_factor,obs_dt,noise,seed,n_observed,observed_t_end,base_t_end,cropped_time,pod_rank,upsample,support_f1,coef_error,practical_score,threshold,exact_support,derivative_error,state_error,status,wall_seconds,tv_lambda,tv_cv_mse,tv_grid_edge,tv_grid_lower,tv_grid_upper,tv_cv_folds,tv_cv_spatial_points,tv_final_primal_objective,tv_final_dual_objective,tv_final_primal_dual_gap,tv_final_relative_primal_dual_gap,tv_final_max_relative_gap,tv_final_kkt_stationarity_max,tv_final_kkt_complementarity_gap,tv_final_kkt_subgradient_prox_max,tv_final_masked_dual_stationarity_max,tv_final_dual_box_violation,tv_final_dual_scale_min,tv_final_converged,tv_final_iterations,tv_final_rho,tv_final_tolerance,tv_final_method,tv_final_elapsed_seconds,tv_final_n_observed,tv_final_n_times,tv_final_n_channels,tv_final_objective
lorenz63,tv_diff,TV differentiation,16,0.08,0.5,4,126,10.0,10.0,0.0,0,1,0.6,0.8244397583343128,0.32886807978126464,0.3,0,0.507222047261508,0.1986768044278201,ok,0.36335211799996614,0.1,0.3663969492552536,0.0,0.0,0.0,3.0,3.0,"[6.744825401652962, 8.213200416289716, 8.725811233878996]","[6.744818945634632, 8.21318691300921, 8.725793055086118]","[6.456018329714652e-06, 1.3503280506199644e-05, 1.8178792878131844e-05]","[9.571809417234832e-07, 1.6440948499707623e-06, 2.0833355651278043e-06]",2.0833355651278043e-06,1.3996876808142211e-06,"[6.4560100430099965e-06, 1.3503262875858013e-05, 1.8178759323639326e-05]",7.593351314671981e-07,0.0,0.0,0.999996500788964,True,75.0,0.6300000000000001,1e-05,banded ADMM with dual certificate,0.003461460999915289,126.0,126.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.05,3,32,9.92,10.0,0.08000000000000007,0,1,0.6666666666666666,1.027422638403345,0.32882471273561703,0.3,0,0.9449810095650818,0.0239247435204997,ok,0.01657773199985968,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.05,3,32,9.92,10.0,0.08000000000000007,0,5,0.5714285714285714,1.0503461600053585,0.27869858396353814,1.0,0,0.7670993913227269,0.2880053493350814,ok,0.034507515000314015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.05,3,32,9.92,10.0,0.08000000000000007,0,1,0.56,1.000910070379629,0.27987264809644957,0.0003,0,1.0001575871359678,0.4981225563199683,ok,0.08541548599987436,100.0,1.3814812652064714,0.0,0.0,0.0,3.0,3.0,"[15.966500398984147, 15.407463033062635, 15.912464711572774]","[15.966500398984126, 15.407463033062575, 15.912464711572754]","[2.1316282072803006e-14, 6.039613253960852e-14, 1.9539925233402755e-14]","[1.3350628841721152e-15, 3.919927142450733e-15, 1.2279634605688591e-15]",3.919927142450733e-15,5.329070518200751e-15,"[2.3208028692885315e-14, 6.16761703122465e-14, 2.206288181486622e-14]",5.551115123125783e-17,0.0,0.0,1.0,True,0.0,0.0,1e-05,affine exact solution,0.0002688249996936065,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,16,0.08,0.5,3,126,10.0,10.0,0.0,0,1,0.7058823529411765,1.3478692179160985,0.3006480716876119,0.3,0,0.6272318375057158,0.2639617409234717,ok,0.010438763999900402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,16,0.08,0.5,3,126,10.0,10.0,0.0,0,5,0.5714285714285714,1.506575136371324,0.2279718501699524,1.0,0,1.7553723741938028,0.2403399613783178,ok,0.034187331999874004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,16,0.08,0.5,3,126,10.0,10.0,0.0,0,1,0.6666666666666666,0.8259937636373724,0.3650979975630745,0.1,0,0.5235944824175317,0.19148309267362595,ok,0.42423955499998556,0.1,0.3856680537279221,0.0,0.0,0.0,3.0,3.0,"[6.555214846843923, 8.827371596745206, 9.47631205247337]","[6.555212144743542, 8.827357779882297, 9.47628709615771]","[2.702100381668515e-06, 1.381686290891082e-05, 2.4956315659352413e-05]","[4.122062273778059e-07, 1.56522955417503e-06, 2.6335472619687186e-06]",2.6335472619687186e-06,1.639157161892335e-06,"[2.7020990094328567e-06, 1.3816845243042053e-05, 2.495626836029885e-05]",7.297531922911826e-07,0.0,0.0,0.9999959021234796,True,75.0,0.6300000000000001,1e-05,banded ADMM with dual certificate,0.0035401990003265382,126.0,126.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.05,4,32,9.92,10.0,0.08000000000000007,0,1,0.6666666666666666,1.0287337200866402,0.32861220773626004,1.0,0,0.9413974240795584,0.02627818296440878,ok,0.010498272999939218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.05,4,32,9.92,10.0,0.08000000000000007,0,5,0.6666666666666666,1.0281988804180944,0.3286988633625709,1.0,0,0.8700476956126625,0.34254689214968415,ok,0.03218668399995295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.05,4,32,9.92,10.0,0.08000000000000007,0,1,0.56,1.000818421797812,0.2798854678161243,0.0003,0,1.0000754134379721,0.49829519546674894,ok,0.09117833700020128,100.0,1.3581217870316058,0.0,0.0,0.0,3.0,3.0,"[15.955384578912819, 15.486981672163331, 15.944165219653863]","[15.955384578912795, 15.486981672163266, 15.944165219653861]","[2.3092638912203256e-14, 6.572520305780927e-14, 1.7763568394002505e-15]","[1.4473257474923717e-15, 4.2439000993941455e-15, 1.1141109082403337e-16]",4.2439000993941455e-15,1.887379141862766e-14,"[2.2907229143682763e-14, 6.434642810797518e-14, 7.90799126538206e-15]",1.1102230246251565e-16,0.0,0.0,1.0,True,0.0,0.0,1e-05,affine exact solution,0.00022833399998489767,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.1,0,32,9.92,10.0,0.08000000000000007,0,1,0.6666666666666666,1.0258618170743612,0.3290780551012261,0.3,0,0.9471933301947283,0.05226323429383704,ok,0.008984610999959841,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.1,0,32,9.92,10.0,0.08000000000000007,0,5,0.5714285714285714,1.0084631884229323,0.2845103533499479,1.0,0,1.053907699468228,0.4797843497634082,ok,0.026441949999934877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.1,0,32,9.92,10.0,0.08000000000000007,0,1,0.5,1.000941684793218,0.2498823447979051,0.0003,0,1.0000118497850503,0.4987805449383042,ok,0.07527926700004173,100.0,1.374859425427445,0.0,0.0,0.0,3.0,3.0,"[15.981943925285305, 15.353656413405451, 15.955672183222358]","[15.981943925285297, 15.353656413405382, 15.955672183222337]","[8.881784197001252e-15, 6.927791673660977e-14, 2.1316282072803006e-14]","[5.557386659922658e-16, 4.51214452579012e-15, 1.3359689161336252e-15]",4.51214452579012e-15,1.354472090042691e-14,"[1.1328005657434484e-14, 6.966276420085735e-14, 2.0294551650769124e-14]",5.551115123125783e-17,0.0,0.0,1.0,True,0.0,0.0,1e-05,affine exact solution,0.00023368300026049837,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.1,1,32,9.92,10.0,0.08000000000000007,0,1,0.6666666666666666,1.0299128169234189,0.3284213297776411,0.3,0,0.9472926925215275,0.049770540193612885,ok,0.01160506299993358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.1,1,32,9.92,10.0,0.08000000000000007,0,5,0.5333333333333333,1.079911186494027,0.25642120528826,0.3,0,0.7867957996574356,0.3019392931620984,ok,0.03167450099999769,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.1,1,32,9.92,10.0,0.08000000000000007,0,1,0.5,1.0007904708482325,0.2499012301813021,0.0003,0,0.9998708396833429,0.49931332635227843,ok,0.0795304890002626,100.0,1.3735620573021414,0.0,0.0,0.0,3.0,3.0,"[15.93547895059721, 15.40084378184509, 15.98791279976856]","[15.935478950597185, 15.40084378184503, 15.987912799768548]","[2.4868995751603507e-14, 6.039613253960852e-14, 1.2434497875801753e-14]","[1.5606054784234457e-15, 3.921611919134264e-15, 7.777436636996015e-16]",3.921611919134264e-15,1.1102230246251565e-14,"[2.246376451345872e-14, 5.7959668566914e-14, 1.0429831169709544e-14]",5.551115123125783e-17,0.0,0.0,1.0,True,0.0,0.0,1e-05,affine exact solution,0.00027498500003275694,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.1,2,32,9.92,10.0,0.08000000000000007,0,1,0.6666666666666666,1.027885851997792,0.32874960196102426,1.0,0,0.9436341733613306,0.04890372613366204,ok,0.00935119299992948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.1,2,32,9.92,10.0,0.08000000000000007,0,5,0.6153846153846154,1.061474295268624,0.29851675414872275,1.0,0,0.7550252389777953,0.2773352932161013,ok,0.024259418999918125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.1,2,32,9.92,10.0,0.08000000000000007,0,1,0.5,1.0009587494813426,0.2498802137373408,0.0003,0,1.0000947360308114,0.4988157558955918,ok,0.0766539510000257,100.0,1.3567289651690224,0.0,0.0,0.0,3.0,3.0,"[15.980379132620223, 15.355232468158649, 15.93666977331092]","[15.980379132620214, 15.355232468158569, 15.9366697733109]","[8.881784197001252e-15, 7.993605777301127e-14, 1.9539925233402755e-14]","[5.557930837117098e-16, 5.2057862320723924e-15, 1.2260983951694973e-15]",5.2057862320723924e-15,1.2212453270876722e-14,"[1.0510811910837382e-14, 8.012433055994264e-14, 2.0782470363871677e-14]",5.551115123125783e-17,0.0,0.0,1.0,True,0.0,0.0,1e-05,affine exact solution,0.0002137719998245302,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.1,3,32,9.92,10.0,0.08000000000000007,0,1,0.6153846153846154,1.025493423572421,0.3038196067303166,0.3,0,0.9502961076560594,0.050494014995809654,ok,0.014356472999679681,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.1,3,32,9.92,10.0,0.08000000000000007,0,5,0.375,1.1821391785065791,0.1718497168712419,0.3,0,1.0339900667327944,0.4633225234333085,ok,0.03771150700004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.1,3,32,9.92,10.0,0.08000000000000007,0,1,0.5185185185185185,1.0009443021825197,0.25913690748560425,0.0003,0,1.000170081352243,0.49829307970383724,ok,0.08823522800003047,100.0,1.364123442819118,0.0,0.0,0.0,3.0,3.0,"[15.980139238944277, 15.331161276391699, 15.902142305081107]","[15.980139238944258, 15.331161276391626, 15.902142305081084]","[1.9539925233402755e-14, 7.283063041541027e-14, 2.3092638912203256e-14]","[1.222763139997124e-15, 4.7504966585643725e-15, 1.4521715671494537e-15]",4.7504966585643725e-15,6.106226635438361e-15,"[1.7242786057665396e-14, 7.300736269518859e-14, 2.5615291784230388e-14]",5.551115123125783e-17,0.0,0.0,1.0,True,0.0,0.0,1e-05,affine exact solution,0.0002246490003017243,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.1,4,32,9.92,10.0,0.08000000000000007,0,1,0.6666666666666666,1.0306265036778393,0.3283059023701357,1.0,0,0.9452347463511817,0.04587873526423909,ok,0.00909545700005765,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.1,4,32,9.92,10.0,0.08000000000000007,0,5,0.5,1.3269981378105007,0.2148691019024432,0.1,0,0.8702117024214876,0.34993366339910664,ok,0.028077956999823073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.1,4,32,9.92,10.0,0.08000000000000007,0,1,0.56,1.0008012735516252,0.27988786662752535,0.0003,0,1.0001862552418732,0.49782764953055675,ok,0.08074139600012131,100.0,1.340602881622778,0.0,0.0,0.0,3.0,3.0,"[15.945763849895858, 15.448685464041228, 15.896016689390313]","[15.94576384989584, 15.44868546404117, 15.896016689390294]","[1.7763568394002505e-14, 5.861977570020827e-14, 1.9539925233402755e-14]","[1.1139992139115066e-15, 3.794483086386426e-15, 1.2292340663208126e-15]",3.794483086386426e-15,9.992007221626409e-15,"[1.4306563231333402e-14, 5.779275455126838e-14, 2.5745105595184823e-14]",1.1102230246251565e-16,0.0,0.0,1.0,True,0.0,0.0,1e-05,affine exact solution,0.00021728699994127965,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.2,0,32,9.92,10.0,0.08000000000000007,0,1,0.6153846153846154,1.0236688441721924,0.30409353642855846,0.3,0,0.9381755722406806,0.10247432867621067,ok,0.009431955000309244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.2,0,32,9.92,10.0,0.08000000000000007,0,5,0.4,1.1991834578744072,0.18188568969439908,1.0,0,1.0384973504985429,0.48677750045068974,ok,0.025266327000281308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.2,0,32,9.92,10.0,0.08000000000000007,0,1,0.42424242424242425,1.000752803387798,0.21204139937930905,0.0001,0,1.000223336437489,0.4990952968766928,ok,0.08173343100042985,100.0,1.388012286249076,0.0,0.0,0.0,3.0,3.0,"[15.998309583954585, 15.445464376316089, 15.900105955697878]","[15.998309583954576, 15.445464376316018, 15.900105955697851]","[8.881784197001252e-15, 7.105427357601002e-14, 2.6645352591003757e-14]","[5.551701665974253e-16, 4.600332618355191e-15, 1.6757971717449637e-15]",4.600332618355191e-15,1.865174681370263e-14,"[4.639421250014683e-15, 7.43106617476352e-14, 2.946345152183701e-14]",1.1102230246251565e-16,0.0,0.0,1.0,True,0.0,0.0,1e-05,affine exact solution,0.0002321800002391683,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.2,1,32,9.92,10.0,0.08000000000000007,0,1,0.5454545454545454,1.1046489611063275,0.25916651923170236,0.1,0,0.9433860691132461,0.10044108224430187,ok,0.012058045999765454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.2,1,32,9.92,10.0,0.08000000000000007,0,5,0.6666666666666666,0.8790367863682423,0.35479170578410235,0.3,0,0.8745005768981895,0.3482488871772149,ok,0.02678999499994461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.2,1,32,9.92,10.0,0.08000000000000007,0,1,0.4,1.000875706631102,0.19991246766321372,0.0001,0,1.0002825388297196,0.49916111912787076,ok,0.11393233399985547,100.0,1.2785502979552072,0.0,0.0,0.0,3.0,3.0,"[15.999823463621716, 15.316340821099306, 15.860935969138524]","[15.999823463621713, 15.316340821099208, 15.860935969138492]","[3.552713678800501e-15, 9.769962616701378e-14, 3.197442310920451e-14]","[2.220470548864612e-16, 6.378783764881091e-15, 2.0159228415913704e-15]",6.378783764881091e-15,1.5765166949677223e-14,"[1.4821141409249185e-15, 1.0139482538356315e-13, 3.425732334759177e-14]",1.6653345369377348e-16,0.0,0.0,1.0,True,0.0,0.0,1e-05,affine exact solution,0.0004122020000068005,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.2,3,32,9.92,10.0,0.08000000000000007,0,1,0.6666666666666666,1.0237996106704652,0.3294133782572507,1.0,0,0.9468888607594552,0.09036428698246093,ok,0.009941202999925736,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.2,3,32,9.92,10.0,0.08000000000000007,0,5,0.46153846153846156,1.0632347317974182,0.22369653555433575,1.0,0,0.8499376251072405,0.3304884200128035,ok,0.027726927999992768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.2,3,32,9.92,10.0,0.08000000000000007,0,1,0.56,1.0008667200509846,0.2798787117543394,0.0003,0,1.0000116092109794,0.4985471569945414,ok,0.07272384399993825,100.0,1.347166417144115,0.0,0.0,0.0,3.0,3.0,"[15.969991381236712, 15.49831626336031, 15.960721347352395]","[15.969991381236703, 15.49831626336025, 15.960721347352377]","[8.881784197001252e-15, 6.039613253960852e-14, 1.7763568394002505e-14]","[5.561546017762127e-16, 3.896947998305563e-15, 1.1129552360081251e-15]",3.896947998305563e-15,2.958744360626042e-14,"[1.0358256719817443e-14, 6.5681927203273e-14, 1.674571731055407e-14]",1.1102230246251565e-16,0.0,0.0,1.0,True,0.0,0.0,1e-05,affine exact solution,0.00021040699994046008,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.2,2,32,9.92,10.0,0.08000000000000007,0,1,0.7058823529411765,1.0303340503514247,0.34766808585956455,0.3,0,0.9548383149944903,0.09330811062759843,ok,0.01036826800009294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.2,2,32,9.92,10.0,0.08000000000000007,0,5,0.47619047619047616,1.5994317285629083,0.18319022229283063,0.3,0,0.8180919215853288,0.3239937293403975,ok,0.0350991969999086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.2,2,32,9.92,10.0,0.08000000000000007,0,1,0.5,1.0004591371720373,0.24994262102590525,0.0003,0,0.9998461281494164,0.4992868638875003,ok,0.11916233199963244,100.0,1.356095738526631,0.0,0.0,0.0,3.0,3.0,"[15.924458086727634, 15.65693871703667, 15.995547238893932]","[15.924458086727618, 15.656938717036617, 15.995547238893927]","[1.5987211554602254e-14, 5.3290705182007514e-14, 5.329070518200751e-15]","[1.0039406972301884e-15, 3.4036478104126886e-15, 3.33159624901289e-16]",3.4036478104126886e-15,2.042810365310288e-14,"[1.6015790503388645e-14, 5.196370375602377e-14, 6.1514906261189345e-15]",5.551115123125783e-17,0.0,0.0,1.0,True,0.0,0.0,1e-05,affine exact solution,0.00038458000017271843,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.2,4,32,9.92,10.0,0.08000000000000007,0,1,0.4,0.9729726575573661,0.20273975843903436,0.3,0,0.9586400773373525,0.08699092740490688,ok,0.009177222000289476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.2,4,32,9.92,10.0,0.08000000000000007,0,5,0.6666666666666666,1.0174969041599526,0.3304424731914292,1.0,0,0.8131735621188576,0.32127844662102134,ok,0.029006197999933647,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,tv_diff,TV differentiation,64,0.32,0.2,4,32,9.92,10.0,0.08000000000000007,0,1,0.2857142857142857,29.802333695017968,0.009275735031742017,1.0,0,0.9993151174533299,0.427372803027198,ok,0.10878336399991895,1.0,1.4339129802584574,0.0,0.0,0.0,3.0,3.0,"[10.989462698579276, 10.595528059729732, 15.674848067930318]","[10.989443053278682, 10.595527680694621, 15.674848052501723]","[1.9645300593396087e-05, 3.790351108534651e-07, 1.542859529024554e-08]","[1.7876488716719375e-06, 3.5773121331635965e-08, 9.842899416557284e-10]",1.7876488716719375e-06,9.315907715246041e-06,"[1.9644973943133692e-05, 3.790350113774821e-07, 1.5428591904065314e-08]",1.3322069767118805e-05,0.0,0.0,0.9999935581306778,True,75.0,1.6,1e-05,banded ADMM with dual certificate,0.003911719999905472,32.0,32.0,3.0,0.5*sum_train((z-y)^2)+lambda*sum(abs(Bz))
lorenz63,baseline,Raw FD,64,0.32,0.5,0,32,9.92,10.0,0.08000000000000007,0,1,0.6,1.0336276012303398,0.2950392685647074,0.1,0,0.95466349970275,0.25661730474595656,ok,0.009609412999907363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lorenz63,edmd_poly3,Polynomial EDMD,64,0.32,0.5,0,32,9.92,10.0,0.08000000000000007,0,5,0.41379310344827586,1.4347445644290318,0.16995339449307442,0.03,0,1.2155558598862197,0.5686845770731895,ok,0.03263731400011238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
